obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,action,reward,done,next_obs_0,next_obs_1,next_obs_2,next_obs_3,next_obs_4,next_obs_5,next_obs_6,next_obs_7,next_obs_8,next_obs_9,next_obs_10,next_obs_11
0.8571428656578064,0.3884440064430237,0.2553885281085968,0.1267046183347702,0.4557669460773468,0.4464678168296814,0.3074863851070404,-0.9571428298950195,-0.9571428298950195,1.0428571701049805,1.0428571701049805,-0.6714285612106323,261.0,-737.6396484375,0.0,0.863095223903656,0.3996880352497101,0.2483651340007782,0.1199384406208992,0.4602138102054596,0.4448896050453186,0.2956586480140686,-0.9571428298950195,-0.9571428298950195,1.0428571701049805,1.0428571701049805,-0.6714285612106323
0.863095223903656,0.3996880352497101,0.2483651340007782,0.1199384406208992,0.4602138102054596,0.4448896050453186,0.2956586480140686,-0.9571428298950195,-0.9571428298950195,1.0428571701049805,1.0428571701049805,-0.6714285612106323,261.0,-737.6737670898438,0.0,0.8690476417541504,0.41022270917892456,0.2506801187992096,0.1225237175822258,0.4601178765296936,0.4626987874507904,0.2907453179359436,-0.9571428298950195,-0.9571428298950195,1.0428571701049805,1.0428571701049805,-0.6714285612106323
0.8690476417541504,0.41022270917892456,0.2506801187992096,0.1225237175822258,0.4601178765296936,0.4626987874507904,0.2907453179359436,-0.9571428298950195,-0.9571428298950195,1.0428571701049805,1.0428571701049805,-0.6714285612106323,261.0,-737.9049682617188,0.0,0.875,0.42153728008270264,0.2654811441898346,0.1438860148191452,0.4589756429195404,0.4582650363445282,0.2989284098148346,-0.9571428298950195,-0.9571428298950195,1.0428571701049805,1.0428571701049805,-0.6714285612106323
0.875,0.42153728008270264,0.2654811441898346,0.1438860148191452,0.4589756429195404,0.4582650363445282,0.2989284098148346,-0.9571428298950195,-0.9571428298950195,1.0428571701049805,1.0428571701049805,-0.6714285612106323,1078.0,-738.1724243164062,0.0,0.8809523582458496,0.4328884482383728,0.2610430121421814,0.1411961168050766,0.4554094672203064,0.4518999457359314,0.2910897433757782,-0.9571428298950195,-0.9571428298950195,0.7571428418159485,1.0428571701049805,-0.3857142925262451
0.8809523582458496,0.4328884482383728,0.2610430121421814,0.1411961168050766,0.4554094672203064,0.4518999457359314,0.2910897433757782,-0.9571428298950195,-0.9571428298950195,0.7571428418159485,1.0428571701049805,-0.3857142925262451,456.0,-738.198974609375,0.0,0.886904776096344,0.44707709550857544,0.2415727823972702,0.1315569132566452,0.4509015679359436,0.3146274983882904,0.2805873453617096,-0.9571428298950195,-0.9571428298950195,0.18571428954601288,0.7571428418159485,-0.9571428298950195
0.886904776096344,0.44707709550857544,0.2415727823972702,0.1315569132566452,0.4509015679359436,0.3146274983882904,0.2805873453617096,-0.9571428298950195,-0.9571428298950195,0.18571428954601288,0.7571428418159485,-0.9571428298950195,456.0,-737.4088134765625,0.0,0.8928571343421936,0.46088868379592896,0.2421613484621048,0.1327340304851532,0.4502694308757782,0.3292105495929718,0.2764064371585846,-0.9571428298950195,-0.9571428298950195,-0.3857142925262451,0.4714285731315613,-0.9571428298950195
0.8928571343421936,0.46088868379592896,0.2421613484621048,0.1327340304851532,0.4502694308757782,0.3292105495929718,0.2764064371585846,-0.9571428298950195,-0.9571428298950195,-0.3857142925262451,0.4714285731315613,-0.9571428298950195,456.0,-737.592529296875,0.0,0.898809552192688,0.45292291045188904,0.2447684109210968,0.1345389187335968,0.4472089409828186,0.3479832112789154,0.2718593180179596,-0.9571428298950195,-0.9571428298950195,-0.9571428298950195,0.18571428954601288,-0.9571428298950195
0.898809552192688,0.45292291045188904,0.2447684109210968,0.1345389187335968,0.4472089409828186,0.3479832112789154,0.2718593180179596,-0.9571428298950195,-0.9571428298950195,-0.9571428298950195,0.18571428954601288,-0.9571428298950195,456.0,-737.7933349609375,0.0,0.9047619104385376,0.4240003824234009,0.2489188015460968,0.1370457261800766,0.4443010687828064,0.3609619140625,0.2678702175617218,-0.9571428298950195,-0.9571428298950195,-0.9571428298950195,-0.10000000149011612,-0.9571428298950195
0.9047619104385376,0.4240003824234009,0.2489188015460968,0.1370457261800766,0.4443010687828064,0.3609619140625,0.2678702175617218,-0.9571428298950195,-0.9571428298950195,-0.9571428298950195,-0.10000000149011612,-0.9571428298950195,805.0,-737.9532470703125,0.0,0.9107142686843872,0.3874403238296509,0.2524239718914032,0.1318751722574234,0.4409877359867096,0.3601161539554596,0.2649056613445282,-0.9571428298950195,-0.9571428298950195,-0.9571428298950195,0.4714285731315613,-0.9571428298950195
0.9107142686843872,0.3874403238296509,0.2524239718914032,0.1318751722574234,0.4409877359867096,0.3601161539554596,0.2649056613445282,-0.9571428298950195,-0.9571428298950195,-0.9571428298950195,0.4714285731315613,-0.9571428298950195,805.0,-738.0184326171875,0.0,0.9166666865348816,0.3413330018520355,0.2592860758304596,0.1293858140707016,0.4429975152015686,0.3964320719242096,0.262603759765625,-0.9571428298950195,-0.9571428298950195,-0.9571428298950195,1.0428571701049805,-0.9571428298950195
0.9166666865348816,0.3413330018520355,0.2592860758304596,0.1293858140707016,0.4429975152015686,0.3964320719242096,0.262603759765625,-0.9571428298950195,-0.9571428298950195,-0.9571428298950195,1.0428571701049805,-0.9571428298950195,805.0,-738.3192749023438,0.0,0.9226190447807312,0.2716335654258728,0.2537754476070404,0.1175319105386734,0.4363490641117096,0.4381321370601654,0.237548828125,-0.9571428298950195,-0.9571428298950195,-0.9571428298950195,1.0428571701049805,-0.9571428298950195
0.9226190447807312,0.2716335654258728,0.2537754476070404,0.1175319105386734,0.4363490641117096,0.4381321370601654,0.237548828125,-0.9571428298950195,-0.9571428298950195,-0.9571428298950195,1.0428571701049805,-0.9571428298950195,625.0,-738.4552001953125,0.0,0.9285714030265808,0.20799967646598816,0.2456011027097702,0.10992431640625,0.4437168538570404,0.4454433023929596,0.2155325710773468,-0.9571428298950195,-0.3857142925262451,-0.9571428298950195,1.0428571701049805,-0.9571428298950195
0.9285714030265808,0.20799967646598816,0.2456011027097702,0.10992431640625,0.4437168538570404,0.4454433023929596,0.2155325710773468,-0.9571428298950195,-0.3857142925262451,-0.9571428298950195,1.0428571701049805,-0.9571428298950195,625.0,-738.4263305664062,0.0,0.9345238208770752,0.17687445878982544,0.2144252210855484,0.0678798109292984,0.4340907633304596,0.4328569769859314,0.1742989718914032,-0.9571428298950195,0.18571428954601288,-0.9571428298950195,1.0428571701049805,-0.9571428298950195
0.9345238208770752,0.17687445878982544,0.2144252210855484,0.0678798109292984,0.4340907633304596,0.4328569769859314,0.1742989718914032,-0.9571428298950195,0.18571428954601288,-0.9571428298950195,1.0428571701049805,-0.9571428298950195,1801.0,-737.9686279296875,0.0,0.9404761791229248,0.15688882768154144,0.152984619140625,-0.02611868642270565,0.406982421875,0.2274518758058548,0.1276637464761734,-0.9571428298950195,0.18571428954601288,-0.9571428298950195,0.4714285731315613,-0.9571428298950195
0.9404761791229248,0.15688882768154144,0.152984619140625,-0.02611868642270565,0.406982421875,0.2274518758058548,0.1276637464761734,-0.9571428298950195,0.18571428954601288,-0.9571428298950195,0.4714285731315613,-0.9571428298950195,1801.0,-736.250244140625,0.0,0.9464285969734192,0.1432630717754364,0.3549586832523346,0.189971923828125,0.5637599229812622,0.375091552734375,0.3134416937828064,-0.9571428298950195,0.18571428954601288,-0.9571428298950195,-0.10000000149011612,-0.9571428298950195
0.9464285969734192,0.1432630717754364,0.3549586832523346,0.189971923828125,0.5637599229812622,0.375091552734375,0.3134416937828064,-0.9571428298950195,0.18571428954601288,-0.9571428298950195,-0.10000000149011612,-0.9571428298950195,1801.0,-739.2567749023438,0.0,0.9523809552192688,0.1284450888633728,0.3615024983882904,0.2035130113363266,0.56158447265625,0.3574262261390686,0.3173348605632782,-0.9571428298950195,0.18571428954601288,-0.9571428298950195,-0.6714285612106323,-0.9571428298950195
0.9523809552192688,0.1284450888633728,0.3615024983882904,0.2035130113363266,0.56158447265625,0.3574262261390686,0.3173348605632782,-0.9571428298950195,0.18571428954601288,-0.9571428298950195,-0.6714285612106323,-0.9571428298950195,6097.0,-739.2176513671875,0.0,0.9583333134651184,0.10635308176279068,0.3612278401851654,0.2076198011636734,0.5535408854484558,0.3385968804359436,0.3137599527835846,-0.9571428298950195,-0.3857142925262451,-0.9571428298950195,-0.9571428298950195,-0.9571428298950195
0.9583333134651184,0.10635308176279068,0.3612278401851654,0.2076198011636734,0.5535408854484558,0.3385968804359436,0.3137599527835846,-0.9571428298950195,-0.3857142925262451,-0.9571428298950195,-0.9571428298950195,-0.9571428298950195,6491.0,-739.0892333984375,0.0,0.9642857313156128,0.08488905429840088,0.3596627414226532,0.2113821804523468,0.5446123480796814,0.324554443359375,0.3084891140460968,-0.6714285612106323,-0.3857142925262451,-0.9571428298950195,-0.9571428298950195,-0.3857142925262451
0.9642857313156128,0.08488905429840088,0.3596627414226532,0.2113821804523468,0.5446123480796814,0.324554443359375,0.3084891140460968,-0.6714285612106323,-0.3857142925262451,-0.9571428298950195,-0.9571428298950195,-0.3857142925262451,1936.0,-738.971435546875,0.0,0.9702380895614624,0.07044270634651184,0.3546273410320282,0.1987348347902298,0.5331333875656128,0.3169032633304596,0.3014744222164154,-0.6714285612106323,-0.3857142925262451,-0.3857142925262451,-0.9571428298950195,-0.10000000149011612
0.9702380895614624,0.07044270634651184,0.3546273410320282,0.1987348347902298,0.5331333875656128,0.3169032633304596,0.3014744222164154,-0.6714285612106323,-0.3857142925262451,-0.3857142925262451,-0.9571428298950195,-0.10000000149011612,2657.0,-738.8484497070312,0.0,0.976190447807312,0.06000027060508728,0.3482230007648468,0.1847010999917984,0.5212882161140442,0.3190874457359314,0.2929295003414154,-0.3857142925262451,-0.3857142925262451,-0.10000000149011612,-0.9571428298950195,0.4714285731315613
0.976190447807312,0.06000027060508728,0.3482230007648468,0.1847010999917984,0.5212882161140442,0.3190874457359314,0.2929295003414154,-0.3857142925262451,-0.3857142925262451,-0.10000000149011612,-0.9571428298950195,0.4714285731315613,2657.0,-739.1923828125,0.0,0.9821428656578064,0.05467122420668602,0.5089591145515442,0.335205078125,0.6548897624015808,0.500640869140625,0.4857613742351532,-0.10000000149011612,-0.3857142925262451,0.18571428954601288,-0.9571428298950195,1.0428571701049805
0.9821428656578064,0.05467122420668602,0.5089591145515442,0.335205078125,0.6548897624015808,0.500640869140625,0.4857613742351532,-0.10000000149011612,-0.3857142925262451,0.18571428954601288,-0.9571428298950195,1.0428571701049805,2657.0,-742.4087524414062,0.0,0.988095223903656,0.05022243782877922,0.522491455078125,0.350341796875,0.662506103515625,0.5112740397453308,0.4962027370929718,0.18571428954601288,-0.3857142925262451,0.4714285731315613,-0.9571428298950195,1.0428571701049805
0.988095223903656,0.05022243782877922,0.522491455078125,0.350341796875,0.662506103515625,0.5112740397453308,0.4962027370929718,0.18571428954601288,-0.3857142925262451,0.4714285731315613,-0.9571428298950195,1.0428571701049805,2657.0,-742.8341064453125,0.0,0.9940476417541504,0.03300781175494194,0.5307181477546692,0.36004638671875,0.6645333170890808,0.5083269476890564,0.5010114312171936,0.4714285731315613,-0.3857142925262451,0.7571428418159485,-0.9571428298950195,1.0428571701049805
0.9940476417541504,0.03300781175494194,0.5307181477546692,0.36004638671875,0.6645333170890808,0.5083269476890564,0.5010114312171936,0.4714285731315613,-0.3857142925262451,0.7571428418159485,-0.9571428298950195,1.0428571701049805,2657.0,-743.1239013671875,0.0,-1.0,0.01688910648226738,0.53643798828125,0.3706534206867218,0.664093017578125,0.4905918538570404,0.5031302571296692,0.7571428418159485,-0.3857142925262451,1.0428571701049805,-0.9571428298950195,1.0428571701049805
-1.0,0.01688910648226738,0.53643798828125,0.3706534206867218,0.664093017578125,0.4905918538570404,0.5031302571296692,0.7571428418159485,-0.3857142925262451,1.0428571701049805,-0.9571428298950195,1.0428571701049805,2657.0,-743.7552490234375,0.0,-0.9940476417541504,0.02661404013633728,0.543060302734375,0.38543701171875,0.665069580078125,0.4868687093257904,0.5060468316078186,1.0428571701049805,-0.3857142925262451,1.0428571701049805,-0.9571428298950195,1.0428571701049805
-0.9940476417541504,0.02661404013633728,0.543060302734375,0.38543701171875,0.665069580078125,0.4868687093257904,0.5060468316078186,1.0428571701049805,-0.3857142925262451,1.0428571701049805,-0.9571428298950195,1.0428571701049805,2657.0,-744.0247802734375,0.0,-0.988095223903656,0.04088948667049408,0.5478646159172058,0.3913399875164032,0.6584559679031372,0.4904436469078064,0.5089896321296692,1.0428571701049805,-0.3857142925262451,1.0428571701049805,-0.9571428298950195,1.0428571701049805
-0.988095223903656,0.04088948667049408,0.5478646159172058,0.3913399875164032,0.6584559679031372,0.4904436469078064,0.5089896321296692,1.0428571701049805,-0.3857142925262451,1.0428571701049805,-0.9571428298950195,1.0428571701049805,1321.0,-744.3113403320312,0.0,-0.9821428656578064,0.04082437977194786,0.55267333984375,0.3962925374507904,0.6628636121749878,0.490447998046875,0.5111258625984192,1.0428571701049805,-0.10000000149011612,1.0428571701049805,-0.9571428298950195,0.7571428418159485
-0.9821428656578064,0.04082437977194786,0.55267333984375,0.3962925374507904,0.6628636121749878,0.490447998046875,0.5111258625984192,1.0428571701049805,-0.10000000149011612,1.0428571701049805,-0.9571428298950195,0.7571428418159485,1321.0,-744.3554077148438,0.0,-0.976190447807312,0.02977837435901165,0.3788234293460846,0.2365373820066452,0.5036969780921936,0.3088640570640564,0.3122732937335968,1.0428571701049805,0.18571428954601288,1.0428571701049805,-0.9571428298950195,0.4714285731315613
-0.976190447807312,0.02977837435901165,0.3788234293460846,0.2365373820066452,0.5036969780921936,0.3088640570640564,0.3122732937335968,1.0428571701049805,0.18571428954601288,1.0428571701049805,-0.9571428298950195,0.4714285731315613,4794.0,-741.252685546875,0.0,-0.9702380895614624,-0.00765245221555233,0.3605608344078064,0.2154323011636734,0.4828709065914154,0.2900390625,0.2927028238773346,0.7571428418159485,0.18571428954601288,1.0428571701049805,-0.6714285612106323,-0.10000000149011612
-0.9702380895614624,-0.00765245221555233,0.3605608344078064,0.2154323011636734,0.4828709065914154,0.2900390625,0.2927028238773346,0.7571428418159485,0.18571428954601288,1.0428571701049805,-0.6714285612106323,-0.10000000149011612,4794.0,-740.9280395507812,0.0,-0.9642857313156128,-0.04888916015625,0.3505379855632782,0.2022225558757782,0.4673941433429718,0.2764718234539032,0.2799159586429596,0.4714285731315613,0.18571428954601288,1.0428571701049805,-0.3857142925262451,-0.6714285612106323
-0.9642857313156128,-0.04888916015625,0.3505379855632782,0.2022225558757782,0.4673941433429718,0.2764718234539032,0.2799159586429596,0.4714285731315613,0.18571428954601288,1.0428571701049805,-0.3857142925262451,-0.6714285612106323,2297.0,-740.7156982421875,0.0,-0.9583333134651184,-0.06488986313343048,0.3436453640460968,0.1954258531332016,0.4549429714679718,0.2657470703125,0.2705950140953064,0.4714285731315613,-0.3857142925262451,0.7571428418159485,-0.3857142925262451,-0.10000000149011612
-0.9583333134651184,-0.06488986313343048,0.3436453640460968,0.1954258531332016,0.4549429714679718,0.2657470703125,0.2705950140953064,0.4714285731315613,-0.3857142925262451,0.7571428418159485,-0.3857142925262451,-0.10000000149011612,3541.0,-740.86083984375,0.0,-0.9523809552192688,-0.06755506992340088,0.530548095703125,0.3665727972984314,0.6152823567390442,0.4456525444984436,0.4699314534664154,1.0428571701049805,-0.10000000149011612,0.7571428418159485,-0.9571428298950195,-0.3857142925262451
-0.9523809552192688,-0.06755506992340088,0.530548095703125,0.3665727972984314,0.6152823567390442,0.4456525444984436,0.4699314534664154,1.0428571701049805,-0.10000000149011612,0.7571428418159485,-0.9571428298950195,-0.3857142925262451,3541.0,-744.1080322265625,0.0,-0.9464285969734192,-0.03772922232747078,0.4175240695476532,0.2617754340171814,0.4955706000328064,0.3185817301273346,0.3396693766117096,1.0428571701049805,0.18571428954601288,0.7571428418159485,-0.9571428298950195,-0.6714285612106323
-0.9464285969734192,-0.03772922232747078,0.4175240695476532,0.2617754340171814,0.4955706000328064,0.3185817301273346,0.3396693766117096,1.0428571701049805,0.18571428954601288,0.7571428418159485,-0.9571428298950195,-0.6714285612106323,3541.0,-742.2393188476562,0.0,-0.9404761791229248,-0.0057779946364462376,0.5304740071296692,0.3705575168132782,0.5970982313156128,0.4445059597492218,0.4676644504070282,1.0428571701049805,0.4714285731315613,0.7571428418159485,-0.9571428298950195,-0.9571428298950195
-0.9404761791229248,-0.0057779946364462376,0.5304740071296692,0.3705575168132782,0.5970982313156128,0.4445059597492218,0.4676644504070282,1.0428571701049805,0.4714285731315613,0.7571428418159485,-0.9571428298950195,-0.9571428298950195,605.0,-744.5347900390625,0.0,-0.9345238208770752,-0.06271836906671524,0.5460597276687622,0.3854718804359436,0.6077008843421936,0.4564993679523468,0.4818158745765686,0.4714285731315613,0.7571428418159485,0.18571428954601288,-0.9571428298950195,-0.3857142925262451
-0.9345238208770752,-0.06271836906671524,0.5460597276687622,0.3854718804359436,0.6077008843421936,0.4564993679523468,0.4818158745765686,0.4714285731315613,0.7571428418159485,0.18571428954601288,-0.9571428298950195,-0.3857142925262451,3541.0,-745.0294799804688,0.0,-0.9285714030265808,-0.1168891042470932,0.5560041069984436,0.4287501871585846,0.6053466796875,0.4579031765460968,0.4847760796546936,1.0428571701049805,1.0428571701049805,0.18571428954601288,-0.9571428298950195,-0.6714285612106323
-0.9285714030265808,-0.1168891042470932,0.5560041069984436,0.4287501871585846,0.6053466796875,0.4579031765460968,0.4847760796546936,1.0428571701049805,1.0428571701049805,0.18571428954601288,-0.9571428298950195,-0.6714285612106323,3541.0,-745.4025268554688,0.0,-0.9226190447807312,-0.07787950336933136,0.5647364854812622,0.4515206515789032,0.6068507432937622,0.4672589898109436,0.4906441867351532,1.0428571701049805,1.0428571701049805,0.18571428954601288,-0.9571428298950195,-0.9571428298950195
-0.9226190447807312,-0.07787950336933136,0.5647364854812622,0.4515206515789032,0.6068507432937622,0.4672589898109436,0.4906441867351532,1.0428571701049805,1.0428571701049805,0.18571428954601288,-0.9571428298950195,-0.9571428298950195,3541.0,-745.8092651367188,0.0,-0.9166666865348816,-0.03688829392194748,0.5710929036140442,0.4505222737789154,0.6140049695968628,0.4773603081703186,0.500335693359375,1.0428571701049805,1.0428571701049805,0.18571428954601288,-0.9571428298950195,-0.9571428298950195
-0.9166666865348816,-0.03688829392194748,0.5710929036140442,0.4505222737789154,0.6140049695968628,0.4773603081703186,0.500335693359375,1.0428571701049805,1.0428571701049805,0.18571428954601288,-0.9571428298950195,-0.9571428298950195,5104.0,-746.2080078125,0.0,-0.9107142686843872,-0.02882486954331398,0.5775321125984192,0.4553353488445282,0.6223711371421814,0.4804164469242096,0.5191127061843872,1.0428571701049805,1.0428571701049805,-0.3857142925262451,-0.9571428298950195,-0.6714285612106323
-0.9107142686843872,-0.02882486954331398,0.5775321125984192,0.4553353488445282,0.6223711371421814,0.4804164469242096,0.5191127061843872,1.0428571701049805,1.0428571701049805,-0.3857142925262451,-0.9571428298950195,-0.6714285612106323,5104.0,-746.6229248046875,0.0,-0.9047619104385376,-0.03288845345377922,0.5859505534172058,0.4640720784664154,0.6437813639640808,0.4831586480140686,0.5564139485359192,1.0428571701049805,1.0428571701049805,-0.9571428298950195,-0.9571428298950195,-0.3857142925262451
-0.9047619104385376,-0.03288845345377922,0.5859505534172058,0.4640720784664154,0.6437813639640808,0.4831586480140686,0.5564139485359192,1.0428571701049805,1.0428571701049805,-0.9571428298950195,-0.9571428298950195,-0.3857142925262451,5104.0,-747.1613159179688,0.0,-0.898809552192688,-0.08943278342485428,0.6345127820968628,0.5075553059577942,0.7181658148765564,0.5279453992843628,0.6513410210609436,1.0428571701049805,1.0428571701049805,-0.9571428298950195,-0.9571428298950195,-0.10000000149011612
-0.898809552192688,-0.08943278342485428,0.6345127820968628,0.5075553059577942,0.7181658148765564,0.5279453992843628,0.6513410210609436,1.0428571701049805,1.0428571701049805,-0.9571428298950195,-0.9571428298950195,-0.10000000149011612,124.0,-748.4756469726562,0.0,-0.8928571343421936,-0.12577718496322632,0.6926661729812622,0.5273350477218628,0.802215576171875,0.5850699543952942,0.7410801649093628,0.4714285731315613,0.4714285731315613,-0.6714285612106323,-0.9571428298950195,0.18571428954601288
-0.8928571343421936,-0.12577718496322632,0.6926661729812622,0.5273350477218628,0.802215576171875,0.5850699543952942,0.7410801649093628,0.4714285731315613,0.4714285731315613,-0.6714285612106323,-0.9571428298950195,0.18571428954601288,124.0,-749.6812744140625,0.0,-0.886904776096344,-0.05541178211569786,0.27947998046875,0.1602783203125,0.344390869140625,0.2217843234539032,0.223358154296875,-0.10000000149011612,-0.10000000149011612,-0.3857142925262451,-0.9571428298950195,0.4714285731315613
-0.886904776096344,-0.05541178211569786,0.27947998046875,0.1602783203125,0.344390869140625,0.2217843234539032,0.223358154296875,-0.10000000149011612,-0.10000000149011612,-0.3857142925262451,-0.9571428298950195,0.4714285731315613,124.0,-742.389892578125,0.0,-0.8809523582458496,0.02622205950319767,0.3285871148109436,0.1978498250246048,0.4566563069820404,0.2570757269859314,0.2622637152671814,-0.6714285612106323,-0.6714285612106323,-0.10000000149011612,-0.9571428298950195,0.7571428418159485
-0.8809523582458496,0.02622205950319767,0.3285871148109436,0.1978498250246048,0.4566563069820404,0.2570757269859314,0.2622637152671814,-0.6714285612106323,-0.6714285612106323,-0.10000000149011612,-0.9571428298950195,0.7571428418159485,124.0,-743.1541137695312,0.0,-0.875,0.08223199099302292,0.3397173285484314,0.2060590535402298,0.4603314995765686,0.2643563449382782,0.4495631754398346,-0.9571428298950195,-0.9571428298950195,0.18571428954601288,-0.9571428298950195,1.0428571701049805
-0.875,0.08223199099302292,0.3397173285484314,0.2060590535402298,0.4603314995765686,0.2643563449382782,0.4495631754398346,-0.9571428298950195,-0.9571428298950195,0.18571428954601288,-0.9571428298950195,1.0428571701049805,124.0,-744.3157348632812,0.0,-0.8690476417541504,0.12177734076976776,0.3411429226398468,0.2113080769777298,0.4590890109539032,0.2690386176109314,0.4500209391117096,-0.9571428298950195,-0.9571428298950195,0.4714285731315613,-0.9571428298950195,1.0428571701049805
-0.8690476417541504,0.12177734076976776,0.3411429226398468,0.2113080769777298,0.4590890109539032,0.2690386176109314,0.4500209391117096,-0.9571428298950195,-0.9571428298950195,0.4714285731315613,-0.9571428298950195,1.0428571701049805,124.0,-743.9683227539062,0.0,-0.863095223903656,0.14010551571846008,0.3381304144859314,0.2120230495929718,0.4572230875492096,0.2692740261554718,0.4488787055015564,-0.9571428298950195,-0.9571428298950195,0.7571428418159485,-0.9571428298950195,1.0428571701049805
-0.863095223903656,0.14010551571846008,0.3381304144859314,0.2120230495929718,0.4572230875492096,0.2692740261554718,0.4488787055015564,-0.9571428298950195,-0.9571428298950195,0.7571428418159485,-0.9571428298950195,1.0428571701049805,3781.0,-743.9696655273438,0.0,-0.8571428656578064,0.15555556118488312,0.3281686007976532,0.20849609375,0.45684814453125,0.2654985785484314,0.3633161187171936,-0.9571428298950195,-0.9571428298950195,0.4714285731315613,-0.9571428298950195,0.7571428418159485
-0.8571428656578064,0.15555556118488312,0.3281686007976532,0.20849609375,0.45684814453125,0.2654985785484314,0.3633161187171936,-0.9571428298950195,-0.9571428298950195,0.4714285731315613,-0.9571428298950195,0.7571428418159485,7165.0,-743.4158935546875,0.0,-0.851190447807312,0.17011311650276184,0.3152073323726654,0.196136474609375,0.4556143581867218,0.2551400363445282,0.3421107828617096,-0.3857142925262451,-0.9571428298950195,0.7571428418159485,-0.3857142925262451,0.4714285731315613
-0.851190447807312,0.17011311650276184,0.3152073323726654,0.196136474609375,0.4556143581867218,0.2551400363445282,0.3421107828617096,-0.3857142925262451,-0.9571428298950195,0.7571428418159485,-0.3857142925262451,0.4714285731315613,3781.0,-743.1991577148438,0.0,-0.8452380895614624,0.18177761137485504,0.3113141655921936,0.1930280476808548,0.4550214409828186,0.2600795328617096,0.3298993706703186,-0.9571428298950195,-0.9571428298950195,0.4714285731315613,-0.9571428298950195,0.18571428954601288
-0.8452380895614624,0.18177761137485504,0.3113141655921936,0.1930280476808548,0.4550214409828186,0.2600795328617096,0.3298993706703186,-0.9571428298950195,-0.9571428298950195,0.4714285731315613,-0.9571428298950195,0.18571428954601288,3781.0,-743.1668701171875,0.0,-0.8392857313156128,0.1732652485370636,0.3230154812335968,0.2066650390625,0.4533429741859436,0.2868129312992096,0.3301042914390564,-0.9571428298950195,-0.9571428298950195,0.18571428954601288,-0.9571428298950195,-0.10000000149011612
-0.8392857313156128,0.1732652485370636,0.3230154812335968,0.2066650390625,0.4533429741859436,0.2868129312992096,0.3301042914390564,-0.9571428298950195,-0.9571428298950195,0.18571428954601288,-0.9571428298950195,-0.10000000149011612,4311.0,-743.4051513671875,0.0,-0.8333333134651184,0.15911051630973816,0.3213108479976654,0.20465087890625,0.4476797878742218,0.3077523410320282,0.3194231390953064,-0.9571428298950195,-0.6714285612106323,0.4714285731315613,-0.6714285612106323,-0.10000000149011612
-0.8333333134651184,0.15911051630973816,0.3213108479976654,0.20465087890625,0.4476797878742218,0.3077523410320282,0.3194231390953064,-0.9571428298950195,-0.6714285612106323,0.4714285731315613,-0.6714285612106323,-0.10000000149011612,3902.0,-743.4778442382812,0.0,-0.8273809552192688,0.1703152060508728,0.3267429769039154,0.2094988077878952,0.4514857828617096,0.346405029296875,0.3155081570148468,-0.9571428298950195,-0.9571428298950195,-0.10000000149011612,-0.9571428298950195,-0.10000000149011612
-0.8273809552192688,0.1703152060508728,0.3267429769039154,0.2094988077878952,0.4514857828617096,0.346405029296875,0.3155081570148468,-0.9571428298950195,-0.9571428298950195,-0.10000000149011612,-0.9571428298950195,-0.10000000149011612,3902.0,-743.7303466796875,0.0,-0.8214285969734192,0.17377793788909912,0.3277805745601654,0.2098127156496048,0.4491315484046936,0.3776724636554718,0.3075299859046936,-0.9571428298950195,-0.9571428298950195,-0.6714285612106323,-0.9571428298950195,-0.10000000149011612
-0.8214285969734192,0.17377793788909912,0.3277805745601654,0.2098127156496048,0.4491315484046936,0.3776724636554718,0.3075299859046936,-0.9571428298950195,-0.9571428298950195,-0.6714285612106323,-0.9571428298950195,-0.10000000149011612,3902.0,-743.8917236328125,0.0,-0.8154761791229248,0.1551988422870636,0.3280029296875,0.2073407918214798,0.4550606906414032,0.3976178765296936,0.2975986897945404,-0.9571428298950195,-0.9571428298950195,-0.9571428298950195,-0.9571428298950195,-0.10000000149011612
-0.8154761791229248,0.1551988422870636,0.3280029296875,0.2073407918214798,0.4550606906414032,0.3976178765296936,0.2975986897945404,-0.9571428298950195,-0.9571428298950195,-0.9571428298950195,-0.9571428298950195,-0.10000000149011612,1237.0,-743.9818115234375,0.0,-0.8095238208770752,0.13644477725028992,0.3280596137046814,0.2056012898683548,0.444244384765625,0.4071698784828186,0.2895159125328064,-0.9571428298950195,-0.9571428298950195,-0.9571428298950195,-0.9571428298950195,-0.3857142925262451
-0.8095238208770752,0.13644477725028992,0.3280596137046814,0.2056012898683548,0.444244384765625,0.4071698784828186,0.2895159125328064,-0.9571428298950195,-0.9571428298950195,-0.9571428298950195,-0.9571428298950195,-0.3857142925262451,1237.0,-744.0067749023438,0.0,-0.8035714030265808,0.1185099259018898,0.3325456976890564,0.2085658460855484,0.4406912624835968,0.4039219319820404,0.2881295382976532,-0.9571428298950195,-0.9571428298950195,-0.9571428298950195,-0.9571428298950195,-0.6714285612106323
