time,outside_temp,t_cor,t_nor,t_sou,t_wes,t_eas,tdis_tot,ener_tot,reward
421200.0,280.07,299.01294,297.54663,298.428,297.9921,298.2655,723.3190783276368,0.8414736303912448,-807.4664413667613
423000.0,280.09833,297.77972,296.38177,297.26505,296.80807,297.07135,720.419745612793,0.8414736893817516,-804.5671145509682
424800.0,280.13,297.6178,296.19696,297.08957,296.56982,296.90366,719.9582245922852,0.8414953957250685,-804.1077641647921
426600.0,279.95923,297.56244,296.14728,297.0198,296.50235,296.8413,719.8079860913085,0.8415597270970999,-803.9639588010185
428400.0,279.79,297.52017,296.1062,296.96167,296.46783,296.79132,719.7038248730469,0.8416271950814338,-803.8665443811902
430200.0,279.85794,297.49078,296.0774,296.91653,296.4835,296.75443,719.6604189160156,0.845189685492383,-804.179387465254
432000.0,283.34,293.88727,293.19067,294.87915,293.24878,293.48712,712.2256184521485,5.399739058678645e-07,-712.2256724495392
433800.0,283.76938,293.8701,293.16785,294.83395,293.2322,293.47244,712.182270209961,1.07650815283335e-06,-712.1823778607762
435600.0,283.78,293.85052,293.15247,294.78555,293.19904,293.45084,712.1194542309571,1.6198680307337213e-06,-712.1196162177602
437400.0,282.67188,293.83502,293.1872,294.73862,293.15594,293.42004,712.050385444336,0.007147867187960234,-712.7651721631321
439200.0,281.47,295.27948,294.52768,296.09134,294.58505,294.99307,715.6133044140626,0.009977071848792407,-716.6110115989418
441000.0,281.33994,295.36758,294.6138,296.14548,294.66968,295.07806,715.8169636181641,0.013457061161313935,-717.1626697342955
442800.0,281.7,295.80078,294.77637,296.29962,294.9142,295.23944,716.4336141430665,0.017022687519282074,-718.1358828949947
444600.0,283.09943,296.03638,294.90677,296.3952,295.10062,295.38516,716.8636664501954,0.020739742076044787,-718.9376406577999
446400.0,284.52,296.20346,295.03287,296.48236,295.2609,295.51773,717.2205433544923,0.02454936162431394,-719.6754795169237
448200.0,282.83942,296.3308,295.0962,296.51727,295.34967,295.6095,717.4508225048828,0.028915452817647954,-720.3423677866476
450000.0,280.85,296.6144,295.20395,296.50812,295.50656,295.75916,717.8731929516601,0.03389850483028049,-721.2630434346881
451800.0,282.63675,296.97134,295.4249,296.59277,295.7548,295.9855,718.497554194336,0.039223413245825706,-722.4198955189186
453600.0,284.05,297.21646,295.61548,297.07812,295.95395,296.17148,719.0312742626953,0.04455421499411889,-723.4866957621072
455400.0,282.52295,297.31866,295.66684,297.12674,296.03635,296.2603,719.2395305737305,0.05011218410792548,-724.250748984523
457200.0,280.92,297.40634,295.6782,297.28653,296.1073,296.33096,719.4246591870117,0.055872451762894446,-725.0119043633011
459000.0,279.889,297.50073,295.76562,297.53186,296.1764,296.4325,719.6568602734376,0.06159640162004995,-725.8165004354425
460800.0,279.82,297.60852,295.89435,297.3798,296.2795,296.61465,719.9431271191406,0.0671026281609277,-726.6533899352333
462600.0,281.64413,297.95776,296.20615,297.71912,296.6311,297.1199,720.908044440918,0.07212566723907701,-728.1206111648257
464400.0,283.66,298.3945,296.61813,298.28607,297.11627,297.71863,722.1182973235212,0.0755897063384172,-729.6772679573629
466200.0,284.9554,298.01938,296.6226,298.71725,297.09415,297.94608,722.1127973235212,0.07843032450346764,-729.955829773868
468000.0,286.14,297.92545,296.71902,298.9933,297.14966,298.22742,722.3697867034041,0.08067331299958233,-730.4371180033623
469800.0,287.1693,297.9181,296.83035,299.21097,297.23578,298.3626,722.581330795201,0.08282210105283225,-730.8635409004842
471600.0,288.03,298.04987,297.01047,299.41614,297.33966,298.47934,722.4588510327148,0.08492390839065854,-730.9512418717807
473400.0,288.27478,298.1588,297.1687,299.47424,297.44565,298.55078,722.6905162915039,0.08540193736492524,-731.2307100279963
475200.0,288.59,296.16617,295.37558,296.94537,295.58386,296.08313,717.5155732477679,0.08841339292728032,-726.3569125404958
477000.0,289.561,297.45157,296.0209,297.2164,296.34152,296.52155,719.3357905207171,0.09297267406408932,-728.633057927126
478800.0,290.61,297.78006,296.2356,297.29205,296.58447,296.75256,719.9409273981585,0.09707801718816471,-729.6487291169749
480600.0,291.88818,297.7632,296.33838,297.76898,296.66553,296.82755,720.1265715265764,0.10181606728880473,-730.3081782554569
482400.0,292.88,298.03983,296.52832,297.46008,296.8779,297.03152,720.6043970758928,0.10667369195916483,-731.2717662718094
484200.0,292.67853,298.1735,296.64398,297.53122,297.02798,297.13507,720.9072092951312,0.11078136990165144,-731.9853462852964
486000.0,292.1,297.9524,296.55515,297.47623,296.95026,296.98358,720.5772864313617,0.11543579191836527,-732.1208656231983
487800.0,291.9169,298.1684,296.69717,298.16074,297.137,297.13943,721.0789587702288,0.11999611943436418,-733.0785707136653
489600.0,291.65,298.15988,296.71176,298.14935,297.17285,297.13205,721.0968117365375,0.12402707546858636,-733.4995192833961
491400.0,290.9108,298.00433,296.62988,298.14185,297.07462,297.00403,720.8148286066546,0.12803145882377123,-733.6179744890317
493200.0,289.82,298.15918,296.71222,297.95374,297.15244,297.09958,721.0302595514788,0.13191554823080717,-734.2218143745596
