last_cor,act_cor,new_cor,last_nor,act_nor,new_nor,last_sou,act_sou,new_sou
291.15,-0.8257732391357422,291.15,291.15112283229826,0.13463902473449707,291.28576185703275,293.0217999458313,-0.1634451150894165,292.85835483074186
291.15,-0.38084888458251953,291.15,291.28576185703275,-0.1507582664489746,291.15,292.85835483074186,-0.1456751823425293,292.71267964839933
291.15,-0.5111546516418457,291.15,291.15,-0.1989043951034546,291.15,292.71267964839933,-0.0383831262588501,292.6742965221405
291.15,-0.41906118392944336,291.15,291.15,-0.22439789772033691,291.15,292.6742965221405,0.05206942558288574,292.72636594772337
291.15,-0.7290904521942139,291.15,291.15,-0.2006453275680542,291.15,292.72636594772337,-0.031162023544311523,292.69520392417905
291.15,-0.6160463094711304,291.15,291.15,-0.16785073280334473,291.15,292.69520392417905,0.010896444320678711,292.70610036849973
291.15,-0.5768656730651855,291.15,291.15,-0.25272583961486816,291.15,292.70610036849973,-0.1165153980255127,292.5895849704742
291.15,-0.5705161094665527,291.15,291.15,-0.48070991039276123,291.15,292.5895849704742,-0.03633749485015869,292.55324747562406
291.15,-0.7971460819244385,291.15,291.15,-0.1618494987487793,291.15,292.55324747562406,0.12373805046081543,292.6769855260849
291.15,-0.7188351154327393,291.15,291.15,-0.2483612298965454,291.15,292.6769855260849,0.01679205894470215,292.6937775850296
291.15,-0.7941160202026367,291.15,291.15,-0.43967604637145996,291.15,292.6937775850296,-0.17696702480316162,292.5168105602264
291.15,-0.5559396743774414,291.15,291.15,-0.4140974283218384,291.15,292.5168105602264,0.04504108428955078,292.56185164451597
291.15,-0.8572139739990234,291.15,291.15,-0.14686059951782227,291.15,292.56185164451597,0.12050271034240723,292.6823543548584
291.15,-0.7324537038803101,291.15,291.15,-0.08332312107086182,291.15,292.6823543548584,-0.22848105430603027,292.45387330055235
291.15,-0.3570866584777832,291.15,291.15,-0.12864696979522705,291.15,292.45387330055235,-0.04264247417449951,292.41123082637785
291.15,-0.6249148845672607,291.15,291.15,-0.1423048973083496,291.15,292.41123082637785,-0.05203378200531006,292.35919704437254
291.15,-0.817363977432251,291.15,291.15,-0.13451611995697021,291.15,292.35919704437254,0.10277032852172852,292.46196737289426
291.15,-0.5414776802062988,291.15,291.15,-0.17342901229858398,291.15,292.46196737289426,0.07421445846557617,292.53618183135984
291.15,-0.6400501728057861,291.15,291.15,-0.19288992881774902,291.15,292.53618183135984,0.0053253173828125,292.54150714874265
291.15,-0.5720489025115967,291.15,291.15,-0.19177091121673584,291.15,292.54150714874265,0.13965272903442383,292.6811598777771
291.15,-0.6528964042663574,291.15,291.15,-0.07203555107116699,291.15,292.6811598777771,-0.1384333372116089,292.54272654056547
291.15,-0.4998781681060791,291.15,291.15,-0.058278441429138184,291.15,292.54272654056547,0.05113530158996582,292.59386184215543
291.15,-0.43115389347076416,291.15,291.15,0.040581703186035156,291.190581703186,292.59386184215543,0.18062043190002441,292.77448227405546
291.15,-0.6752371788024902,291.15,291.190581703186,0.06707096099853516,291.25765266418455,292.77448227405546,0.025892019271850586,292.8003742933273
291.15,-0.7114357948303223,291.15,291.25765266418455,0.0025818347930908203,291.26023449897764,292.8003742933273,-0.06827068328857422,292.73210361003873
291.15,-0.8557087182998657,291.15,291.26023449897764,-0.22140061855316162,291.15,292.73210361003873,0.024332523345947266,292.7564361333847
291.15,-0.6118112802505493,291.15,291.15,-0.023900628089904785,291.15,292.7564361333847,-0.0104750394821167,292.74596109390257
291.15,-0.46454691886901855,291.15,291.15,-0.13820290565490723,291.15,292.74596109390257,0.155975341796875,292.90193643569944
291.15,-0.6162662506103516,291.15,291.15,-0.1449904441833496,291.15,292.90193643569944,0.23411870002746582,293.1360551357269
291.15,-0.8922386169433594,291.15,291.15,-0.21632230281829834,291.15,293.1360551357269,-0.04290926456451416,293.0931458711624
291.15,-0.7706286907196045,291.15,291.15,-0.24773788452148438,291.15,293.0931458711624,-0.14685094356536865,292.946294927597
291.15,-0.674335241317749,291.15,291.15,-0.09530472755432129,291.15,292.946294927597,-0.2793869972229004,292.6669079303741
291.15,-0.702101469039917,291.15,291.15,-0.15792763233184814,291.15,292.6669079303741,-0.0010925531387329102,292.6658153772354
291.15,-0.6358088254928589,291.15,291.15,0.1152491569519043,291.2652491569519,292.6658153772354,-0.09290385246276855,292.5729115247726
291.15,-0.901073694229126,291.15,291.2652491569519,0.02850174903869629,291.2937509059906,292.5729115247726,0.24413561820983887,292.81704714298246
291.15,-0.5801982879638672,291.15,291.2937509059906,0.10792088508605957,291.40167179107664,292.81704714298246,-0.003522157669067383,292.8135249853134
291.15,-0.45047247409820557,291.15,291.40167179107664,-0.1877455711364746,291.21392621994016,292.8135249853134,0.0710909366607666,292.88461592197416
291.15,-0.3129516839981079,291.15,291.21392621994016,-0.10813164710998535,291.15,292.88461592197416,0.15337085723876953,293.03798677921293
291.15,-0.5886204242706299,291.15,291.15,-0.2603503465652466,291.15,293.03798677921293,-0.15916454792022705,292.8788222312927
291.15,-0.8055686950683594,291.15,291.15,-0.11756837368011475,291.15,292.8788222312927,-0.1671457290649414,292.71167650222776
291.15,-0.6298906803131104,291.15,291.15,0.2516310214996338,291.4016310214996,292.71167650222776,0.33263587951660156,293.04431238174436
291.15,-0.43721485137939453,291.15,291.4016310214996,-0.05090296268463135,291.350728058815,293.04431238174436,-0.0009207725524902344,293.0433916091919
291.15,-0.6357159614562988,291.15,291.350728058815,-0.007036805152893066,291.3436912536621,293.0433916091919,0.044472694396972656,293.08786430358884
291.15,-0.9563863277435303,291.15,291.3436912536621,-0.00043892860412597656,291.34325232505796,293.08786430358884,0.05240583419799805,293.14027013778684
291.15,-0.6753621101379395,291.15,291.34325232505796,0.08287549018859863,291.42612781524656,293.14027013778684,0.028740406036376953,293.1690105438232
291.15,-0.538170337677002,291.15,291.42612781524656,-0.0005469322204589844,291.4255808830261,293.1690105438232,-0.35291898250579834,292.8160915613174
291.15,-0.5953435897827148,291.15,291.4255808830261,0.21912598609924316,291.64470686912534,292.8160915613174,-0.23186492919921875,292.5842266321182
291.15,-0.3702688217163086,291.15,291.64470686912534,0.16138458251953125,291.8060914516449,292.5842266321182,-0.0712355375289917,292.5129910945892
291.15,-0.38423705101013184,291.15,291.8060914516449,-0.046172499656677246,291.7599189519882,292.5129910945892,-0.018141508102416992,292.4948495864868
291.15,-0.6794803142547607,291.15,291.7599189519882,-0.3004404306411743,291.459478521347,292.4948495864868,0.037375450134277344,292.53222503662107
291.15,-0.6821930408477783,291.15,291.459478521347,-0.24148869514465332,291.21798982620237,292.53222503662107,0.043143510818481445,292.57536854743955
291.15,-0.4766639471054077,291.15,291.21798982620237,-0.10204863548278809,291.15,292.57536854743955,0.3325366973876953,292.90790524482725
291.15,-0.9887998104095459,291.15,291.15,0.057733774185180664,291.20773377418516,292.90790524482725,0.15431523323059082,293.06222047805784
291.15,-0.7443987131118774,291.15,291.20773377418516,-0.35666215419769287,291.15,293.06222047805784,-0.03567147254943848,293.0265490055084
291.15,-0.4534018039703369,291.15,291.15,-0.13256096839904785,291.15,293.0265490055084,0.04238724708557129,293.06893625259397
291.15,-0.3700906038284302,291.15,291.15,-0.04775512218475342,291.15,293.06893625259397,-0.12143588066101074,292.94750037193296
291.15,-0.5948405265808105,291.15,291.15,-0.1645900011062622,291.15,292.94750037193296,-0.011368393898010254,292.93613197803495
291.15,-0.8877164125442505,291.15,291.15,-0.03987765312194824,291.15,292.93613197803495,-0.10118246078491211,292.83494951725004
291.15,-0.43112754821777344,291.15,291.15,-0.376173734664917,291.15,292.83494951725004,-0.18746709823608398,292.64748241901395
291.15,-0.2109586000442505,291.15,291.15,-0.3956258296966553,291.15,292.64748241901395,0.0676259994506836,292.71510841846464
291.15,-0.5581337213516235,291.15,291.15,-0.3807471990585327,291.15,292.71510841846464,0.1577775478363037,292.87288596630094
291.15,-0.6776001453399658,291.15,291.15,-0.41426587104797363,291.15,292.87288596630094,0.010464191436767578,292.8833501577377
291.15,-1.117328405380249,291.15,291.15,-0.446901798248291,291.15,292.8833501577377,0.023348093032836914,292.90669825077055
291.15,-0.6338632106781006,291.15,291.15,-0.1699662208557129,291.15,292.90669825077055,-0.09523642063140869,292.81146183013914
291.15,-0.729362964630127,291.15,291.15,-0.22359764575958252,291.15,292.81146183013914,-0.001225590705871582,292.81023623943327
291.15,-1.0021086931228638,291.15,291.15,-0.32347214221954346,291.15,292.81023623943327,0.2693018913269043,293.07953813076017
291.15,-0.6048198938369751,291.15,291.15,-0.11938416957855225,291.15,293.07953813076017,0.18820452690124512,293.2677426576614
291.15,-0.38344645500183105,291.15,291.15,-0.08374226093292236,291.15,293.2677426576614,-0.17832517623901367,293.0894174814224
291.15,-0.3566983938217163,291.15,291.15,-0.04956185817718506,291.15,293.0894174814224,0.13793230056762695,293.22734978199003
291.15,-0.6575931310653687,291.15,291.15,-0.13099336624145508,291.15,293.22734978199003,0.06001853942871094,293.28736832141874
291.15,-0.8375179767608643,291.15,291.15,-0.07840967178344727,291.15,293.28736832141874,-0.1963810920715332,293.0909872293472
291.15,-1.036026954650879,291.15,291.15,-0.24690520763397217,291.15,293.0909872293472,-0.3352696895599365,292.75571753978727
291.15,-0.9905674457550049,291.15,291.15,0.1544349193572998,291.3044349193573,292.75571753978727,0.2575223445892334,293.0132398843765
291.15,-0.7739770412445068,291.15,291.3044349193573,-0.27786993980407715,291.15,293.0132398843765,-0.07674837112426758,292.93649151325224
291.15,-0.5250334739685059,291.15,291.15,-0.2424095869064331,291.15,292.93649151325224,0.20669174194335938,293.1431832551956
291.15,-0.4933512210845947,291.15,291.15,-0.372283935546875,291.15,293.1431832551956,-0.14705944061279297,292.9961238145828
291.15,-0.600839376449585,291.15,291.15,-0.18585896492004395,291.15,292.9961238145828,-0.12044072151184082,292.87568309307096
291.15,-0.6413295269012451,291.15,291.15,0.2239234447479248,291.3739234447479,292.87568309307096,0.1101219654083252,292.9858050584793
291.15,-0.6010624170303345,291.15,291.3739234447479,-0.13849198818206787,291.23543145656583,292.9858050584793,-0.017556428909301758,292.96824862957
291.15,-0.6412456035614014,291.15,291.23543145656583,-0.11595821380615234,291.15,292.96824862957,-0.059647560119628906,292.90860106945036
291.15,-0.6140835285186768,291.15,291.15,0.11667156219482422,291.2666715621948,292.90860106945036,-0.08339881896972656,292.82520225048063
291.15,-0.5647766590118408,291.15,291.2666715621948,-0.15605294704437256,291.15,292.82520225048063,0.05641984939575195,292.8816220998764
291.15,-0.4695812463760376,291.15,291.15,-0.11694908142089844,291.15,292.8816220998764,0.31031179428100586,293.1919338941574
291.15,-0.9245845079421997,291.15,291.15,-0.39830267429351807,291.15,293.1919338941574,0.3157780170440674,293.50771191120145
291.15,-0.6634269952774048,291.15,291.15,0.03212618827819824,291.1821261882782,293.50771191120145,0.10210371017456055,293.609815621376
291.15,-0.6739482879638672,291.15,291.1821261882782,-0.18624746799468994,291.15,293.609815621376,0.012187480926513672,293.62200310230253
291.15,-0.5675549507141113,291.15,291.15,-0.015752315521240234,291.15,293.62200310230253,-0.19969749450683594,293.4223056077957
291.15,-0.3816872835159302,291.15,291.15,-0.3032482862472534,291.15,293.4223056077957,0.21492409706115723,293.63722970485685
291.15,-0.8161697387695312,291.15,291.15,0.12721753120422363,291.2772175312042,293.63722970485685,-0.007793068885803223,293.62943663597105
291.15,-0.5337061882019043,291.15,291.2772175312042,0.24706554412841797,291.5242830753326,293.62943663597105,-0.022417187690734863,293.6070194482803
291.15,-0.8744332790374756,291.15,291.5242830753326,-0.2782466411590576,291.24603643417356,293.6070194482803,-0.1702117919921875,293.4368076562881
291.15,-0.43665051460266113,291.15,291.24603643417356,0.2768535614013672,291.52288999557493,293.4368076562881,0.036394596099853516,293.473202252388
291.15,-0.4199104309082031,291.15,291.52288999557493,0.05217337608337402,291.5750633716583,293.473202252388,0.07740545272827148,293.55060770511625
291.15,-0.5174459218978882,291.15,291.5750633716583,0.0361940860748291,291.61125745773313,293.55060770511625,0.07474088668823242,293.6253485918045
291.15,-0.4741957187652588,291.15,291.61125745773313,0.17410683631896973,291.7853642940521,293.6253485918045,-0.2759215831756592,293.3494270086288
291.15,-0.6363189220428467,291.15,291.7853642940521,-0.05856966972351074,291.7267946243286,293.3494270086288,-0.08455121517181396,293.264875793457
291.15,-0.41171371936798096,291.15,291.7267946243286,-0.07034420967102051,291.65645041465757,293.264875793457,0.04279756546020508,293.3076733589172
291.15,-0.5702764987945557,291.15,291.65645041465757,-0.06349682807922363,291.59295358657835,293.3076733589172,-0.24382853507995605,293.06384482383726
291.15,-0.43618130683898926,291.15,291.59295358657835,-0.09293627738952637,291.5000173091888,293.06384482383726,0.02980828285217285,293.09365310668943
291.15,-0.732938289642334,291.15,291.5000173091888,-0.11603450775146484,291.38398280143736,293.09365310668943,0.06464552879333496,293.15829863548277
291.15,-0.6120219230651855,291.15,291.38398280143736,0.17165565490722656,291.5556384563446,293.15829863548277,-0.03739190101623535,293.12090673446653
291.15,-0.2787778377532959,291.15,291.5556384563446,-0.09497559070587158,291.4606628656387,293.12090673446653,-0.03497946262359619,293.08592727184293
291.15,-0.3163033723831177,291.15,291.4606628656387,-0.013452649116516113,291.4472102165222,293.08592727184293,0.4412403106689453,293.5271675825119
291.15,-0.748570442199707,291.15,291.4472102165222,0.07657766342163086,291.5237878799438,293.5271675825119,0.4271087646484375,293.9542763471603
291.15,-0.6410162448883057,291.15,291.5237878799438,-0.09931302070617676,291.42447485923765,293.9542763471603,-0.13585805892944336,293.8184182882309
291.15,-0.717654824256897,291.15,291.42447485923765,-0.2823895215988159,291.15,293.8184182882309,-0.05030977725982666,293.76810851097105
291.15,-0.8343019485473633,291.15,291.15,-0.32889115810394287,291.15,293.76810851097105,0.1265881061553955,293.89469661712644
291.15,-0.6475830078125,291.15,291.15,-0.1598418951034546,291.15,293.89469661712644,-0.013131499290466309,293.881565117836
291.15,-0.9736487865447998,291.15,291.15,0.15301203727722168,291.3030120372772,293.881565117836,-0.41499996185302734,293.46656515598295
291.15,-0.8575185537338257,291.15,291.3030120372772,-0.22255611419677734,291.15,293.46656515598295,-0.2666041851043701,293.1999609708786
291.15,-0.64475417137146,291.15,291.15,-0.13054680824279785,291.15,293.1999609708786,-0.10930025577545166,293.0906607151031
291.15,-0.7601423263549805,291.15,291.15,-0.43655192852020264,291.15,293.0906607151031,0.12707972526550293,293.21774044036863
291.15,-0.8810763359069824,291.15,291.15,-0.3499867916107178,291.15,293.21774044036863,-0.025516867637634277,293.192223572731
291.15,-0.7346600294113159,291.15,291.15,-0.14669406414031982,291.15,293.192223572731,0.32349514961242676,293.5157187223434
291.15,-0.7133382558822632,291.15,291.15,-0.2239058017730713,291.15,293.5157187223434,0.18776965141296387,293.7034883737564
291.15,-0.702892541885376,291.15,291.15,0.08417272567749023,291.23417272567747,293.7034883737564,0.011312723159790039,293.7148010969162
291.15,-0.6837546825408936,291.15,291.23417272567747,-0.006768703460693359,291.2274040222168,293.7148010969162,-0.21301066875457764,293.5017904281616
291.15,-0.7791404724121094,291.15,291.2274040222168,-0.04903674125671387,291.17836728096006,293.5017904281616,0.15386581420898438,293.6556562423706
291.15,-0.9397468566894531,291.15,291.17836728096006,-0.4014596939086914,291.15,293.6556562423706,-0.18962430953979492,293.4660319328308
291.15,-0.8631331920623779,291.15,291.15,-0.21748685836791992,291.15,293.4660319328308,0.2096261978149414,293.67565813064573
291.15,-0.7246012687683105,291.15,291.15,-0.2861121892929077,291.15,293.67565813064573,0.1789259910583496,293.8545841217041
291.15,-1.0639477968215942,291.15,291.15,-0.0367811918258667,291.15,293.8545841217041,-0.018502473831176758,293.8360816478729
291.15,-0.9214794635772705,291.15,291.15,-0.12134349346160889,291.15,293.8360816478729,0.01513051986694336,293.85121216773985
291.15,-1.0543193817138672,291.15,291.15,-0.23147273063659668,291.15,293.85121216773985,0.04502511024475098,293.8962372779846
291.15,-0.9933950901031494,291.15,291.15,-0.0753166675567627,291.15,293.8962372779846,0.2052767276763916,294.101514005661
291.15,-1.0280265808105469,291.15,291.15,-0.30701112747192383,291.15,294.101514005661,-0.18888235092163086,293.91263165473936
291.15,-0.641765832901001,291.15,291.15,-0.19366729259490967,291.15,293.91263165473936,-0.1172783374786377,293.7953533172607
291.15,-1.0760117769241333,291.15,291.15,-0.12900924682617188,291.15,293.7953533172607,0.14344120025634766,293.93879451751707
291.15,-0.7655438184738159,291.15,291.15,-0.30090343952178955,291.15,293.93879451751707,-0.11868202686309814,293.82011249065397
291.15,-1.042497992515564,291.15,291.15,-0.015261292457580566,291.15,293.82011249065397,-0.2290952205657959,293.5910172700882
291.15,-0.8890374898910522,291.15,291.15,-0.17545640468597412,291.15,293.5910172700882,-0.20402216911315918,293.386995100975
291.15,-0.8333721160888672,291.15,291.15,-0.030005931854248047,291.15,293.386995100975,-0.03999638557434082,293.3469987154007
291.15,-1.0156763792037964,291.15,291.15,-0.02673661708831787,291.15,293.3469987154007,0.13799047470092773,293.4849891901016
291.15,-1.013940691947937,291.15,291.15,0.11557388305664062,291.2655738830566,293.4849891901016,-0.09403359889984131,293.39095559120176
291.15,-0.9891408681869507,291.15,291.2655738830566,0.0634772777557373,291.32905116081236,293.39095559120176,-0.06793773174285889,293.3230178594589
291.15,-1.0867788791656494,291.15,291.32905116081236,-0.308083176612854,291.15,293.3230178594589,0.22405409812927246,293.5470719575882
291.15,-0.5770323276519775,291.15,291.15,-0.27189862728118896,291.15,293.5470719575882,0.39292311668395996,293.93999507427213
291.15,-0.7664916515350342,291.15,291.15,-0.019436001777648926,291.15,293.93999507427213,0.2007005214691162,294.14069559574125
291.15,-1.0726239681243896,291.15,291.15,-0.15848016738891602,291.15,294.14069559574125,0.22265839576721191,294.36335399150846
291.15,-0.6293885707855225,291.15,291.15,-0.04521012306213379,291.15,294.36335399150846,0.23969650268554688,294.603050494194
291.15,-0.7297052145004272,291.15,291.15,0.1058197021484375,291.2558197021484,294.603050494194,0.2280867099761963,294.8311372041702
291.15,-0.8578792810440063,291.15,291.2558197021484,-0.11519432067871094,291.15,294.8311372041702,-0.04180634021759033,294.7893308639526
291.15,-1.0038528442382812,291.15,291.15,0.029886722564697266,291.1798867225647,294.7893308639526,0.24989748001098633,295.0392283439636
291.15,-0.9793350696563721,291.15,291.1798867225647,0.2749013900756836,291.45478811264036,295.0392283439636,-0.17535793781280518,294.8638704061508
291.15,-0.8291208744049072,291.15,291.45478811264036,0.027323484420776367,291.48211159706113,294.8638704061508,-0.06249856948852539,294.80137183666227
291.15,-0.9647986888885498,291.15,291.48211159706113,-0.02928173542022705,291.4528298616409,294.80137183666227,0.20961499214172363,295.010986828804
291.15,-0.9235868453979492,291.15,291.4528298616409,-0.4797118902206421,291.15,295.010986828804,0.38125038146972656,295.3922372102737
291.15,-1.196995496749878,291.15,291.15,-0.20945024490356445,291.15,295.3922372102737,0.05077505111694336,295.44301226139066
291.15,-1.3004515171051025,291.15,291.15,0.15633916854858398,291.30633916854856,295.44301226139066,0.06606340408325195,295.5090756654739
291.15,-0.9131531715393066,291.15,291.30633916854856,0.18276119232177734,291.48910036087034,295.5090756654739,0.23172736167907715,295.740803027153
291.15,-1.061681866645813,291.15,291.48910036087034,-0.19910967350006104,291.2899906873703,295.740803027153,-0.21778380870819092,295.5230192184448
291.15,-1.137742519378662,291.15,291.2899906873703,0.041544198989868164,291.33153488636015,295.5230192184448,0.43692970275878906,295.9599489212036
291.15,-1.212714433670044,291.15,291.33153488636015,-0.0912240743637085,291.24031081199644,295.9599489212036,-0.2628849744796753,295.6970639467239
291.15,-0.7753481864929199,291.15,291.24031081199644,-0.2501535415649414,291.15,295.6970639467239,-0.00014138221740722656,295.6969225645065
291.15,-1.30229914188385,291.15,291.15,-0.31532788276672363,291.15,295.6969225645065,0.49093198776245117,296.18785455226896
291.15,-1.3509557247161865,291.15,291.15,-0.027241230010986328,291.15,296.18785455226896,-0.167901873588562,296.0199526786804
291.15,-1.1473503112792969,291.15,291.15,0.04904818534851074,291.1990481853485,296.0199526786804,-0.42936551570892334,295.5905871629715
291.15,-1.3367748260498047,291.15,291.1990481853485,-0.028975486755371094,291.1700726985931,295.5905871629715,0.25811076164245605,295.84869792461393
291.15,-1.4546849727630615,291.15,291.1700726985931,-0.13058745861053467,291.15,295.84869792461393,0.10615301132202148,295.95485093593595
291.15,-1.3747529983520508,291.15,291.15,-0.224617600440979,291.15,295.95485093593595,-0.25850987434387207,295.6963410615921
291.15,-1.056025505065918,291.15,291.15,-0.19970190525054932,291.15,295.6963410615921,0.17125463485717773,295.86759569644926
291.15,-1.408427357673645,291.15,291.15,-0.29419946670532227,291.15,295.86759569644926,-0.1490767002105713,295.7185189962387
291.15,-1.3332706689834595,291.15,291.15,-0.21846961975097656,291.15,295.7185189962387,0.32918477058410645,296.0477037668228
291.15,-1.2214057445526123,291.15,291.15,-0.24447059631347656,291.15,296.0477037668228,0.006686687469482422,296.0543904542923
291.15,-1.2303842306137085,291.15,291.15,-0.18521785736083984,291.15,296.0543904542923,-0.07242918014526367,295.981961274147
291.15,-1.4555912017822266,291.15,291.15,-0.19643235206604004,291.15,295.981961274147,0.16914606094360352,296.1511073350906
291.15,-1.2782809734344482,291.15,291.15,-0.08853065967559814,291.15,296.1511073350906,0.2404794692993164,296.39158680438993
291.15,-1.4877653121948242,291.15,291.15,-0.342242956161499,291.15,296.39158680438993,-0.02035081386566162,296.37123599052427
291.15,-1.2470972537994385,291.15,291.15,-0.3329453468322754,291.15,296.37123599052427,0.05768084526062012,296.4289168357849
291.15,-1.4451513290405273,291.15,291.15,-0.5267946720123291,291.15,296.4289168357849,-0.3301360607147217,296.09878077507017
291.15,-1.3650612831115723,291.15,291.15,-0.16408014297485352,291.15,296.09878077507017,-0.5661294460296631,295.5326513290405
291.15,-1.2308013439178467,291.15,291.15,-0.3357391357421875,291.15,295.5326513290405,0.14130806922912598,295.67395939826963
291.15,-1.247836947441101,291.15,291.15,-0.37823963165283203,291.15,295.67395939826963,0.1507880687713623,295.824747467041
291.15,-1.1592469215393066,291.15,291.15,-0.256087064743042,291.15,295.824747467041,0.050994873046875,295.87574234008787
291.15,-0.8873831033706665,291.15,291.15,0.3169698715209961,291.466969871521,291.15,0.5062057971954346,291.6562057971954
291.15,-0.6480154991149902,291.15,291.466969871521,-0.018596172332763672,291.4483736991882,291.6562057971954,0.3255918025970459,291.98179759979246
291.15,-1.0418442487716675,291.15,291.4483736991882,0.08298802375793457,291.53136172294614,291.98179759979246,0.4486265182495117,292.43042411804197
291.15,-0.9608597755432129,291.15,291.53136172294614,-0.08788597583770752,291.44347574710844,292.43042411804197,0.3541538715362549,292.7845779895782
291.15,-0.532203197479248,291.15,291.44347574710844,-0.24895977973937988,291.19451596736906,292.7845779895782,0.30319952964782715,293.08777751922605
291.15,-1.1902858018875122,291.15,291.19451596736906,-0.21540415287017822,291.15,293.08777751922605,0.532487154006958,293.620264673233
291.15,-0.8730560541152954,291.15,291.15,-0.09369790554046631,291.15,293.620264673233,0.25022268295288086,293.8704873561859
291.15,-0.7804572582244873,291.15,291.15,-0.030732035636901855,291.15,293.8704873561859,0.1744401454925537,294.04492750167844
291.15,-0.8003740310668945,291.15,291.15,-0.15548086166381836,291.15,294.04492750167844,0.13710522651672363,294.18203272819517
291.15,-0.9830842018127441,291.15,291.15,-0.32031989097595215,291.15,294.18203272819517,0.3275017738342285,294.5095345020294
291.15,-1.0287641286849976,291.15,291.15,-0.07401490211486816,291.15,294.5095345020294,0.25594282150268555,294.7654773235321
291.15,-1.0626916885375977,291.15,291.15,0.003403902053833008,291.1534039020538,294.7654773235321,0.19351744651794434,294.95899477005
291.15,-1.3278207778930664,291.15,291.1534039020538,-0.34247636795043945,291.15,294.95899477005,0.09175872802734375,295.05075349807737
291.15,-1.3067748546600342,291.15,291.15,-0.4606635570526123,291.15,295.05075349807737,0.17872047424316406,295.22947397232053
291.15,-1.3382236957550049,291.15,291.15,-0.02384769916534424,291.15,295.22947397232053,0.5215063095092773,295.7509802818298
291.15,-1.1853219270706177,291.15,291.15,-0.2939227819442749,291.15,295.7509802818298,0.397397518157959,296.14837779998777
291.15,-1.3979177474975586,291.15,291.15,-0.29048871994018555,291.15,296.14837779998777,0.11001038551330566,296.2583881855011
291.15,-1.3901329040527344,291.15,291.15,-0.42323458194732666,291.15,296.2583881855011,0.21654987335205078,296.4749380588531
291.15,-1.1981022357940674,291.15,291.15,-0.20598602294921875,291.15,296.4749380588531,0.03285694122314453,296.50779500007627
291.15,-1.451462745666504,291.15,291.15,-0.24410808086395264,291.15,296.50779500007627,0.12184476852416992,296.62963976860044
291.15,-1.3891023397445679,291.15,291.15,-0.19665145874023438,291.15,296.62963976860044,0.12173247337341309,296.75137224197385
291.15,-1.431675672531128,291.15,291.15,-0.03152000904083252,291.15,296.75137224197385,-0.2108548879623413,296.5405173540115
291.15,-1.565611720085144,291.15,291.15,-0.054900288581848145,291.15,296.5405173540115,-0.09619057178497314,296.44432678222654
291.15,-1.3537182807922363,291.15,291.15,-0.07773363590240479,291.15,296.44432678222654,0.03425145149230957,296.47857823371885
291.15,-1.351202130317688,291.15,291.15,-0.3806273937225342,291.15,296.47857823371885,-0.25524604320526123,296.2233321905136
291.15,-1.340099811553955,291.15,291.15,-0.2759450674057007,291.15,296.2233321905136,0.16758036613464355,296.39091255664823
291.15,-1.3296706676483154,291.15,291.15,-0.08732080459594727,291.15,296.39091255664823,-0.010275483131408691,296.3806370735168
291.15,-1.4121167659759521,291.15,291.15,-0.10959970951080322,291.15,296.3806370735168,-0.07851600646972656,296.3021210670471
291.15,-1.3339265584945679,291.15,291.15,-0.10814225673675537,291.15,296.3021210670471,-0.15854942798614502,296.14357163906095
291.15,-1.1586827039718628,291.15,291.15,-0.16502535343170166,291.15,296.14357163906095,-0.06156563758850098,296.08200600147245
291.15,-1.2008662223815918,291.15,291.15,-0.22448265552520752,291.15,296.08200600147245,-0.024831533432006836,296.05717446804044
291.15,-1.5140759944915771,291.15,291.15,-0.20932066440582275,291.15,296.05717446804044,0.17415904998779297,296.23133351802824
291.15,-1.4270086288452148,291.15,291.15,-0.10534310340881348,291.15,296.23133351802824,-0.08059322834014893,296.1507402896881
291.15,-1.263860821723938,291.15,291.15,-0.4828486442565918,291.15,296.1507402896881,0.2577672004699707,296.40850749015806
291.15,-1.5459949970245361,291.15,291.15,-0.5130825042724609,291.15,296.40850749015806,0.32743000984191895,296.7359375
291.15,-1.5253269672393799,291.15,291.15,-0.5816218852996826,291.15,296.7359375,0.020508527755737305,296.7564460277557
291.15,-1.329575538635254,291.15,291.15,-0.5656921863555908,291.15,296.7564460277557,-0.11540210247039795,296.6410439252853
291.15,-1.404378890991211,291.15,291.15,-0.34033215045928955,291.15,296.6410439252853,-0.3425513505935669,296.29849257469175
291.15,-1.3457754850387573,291.15,291.15,-0.39423155784606934,291.15,296.29849257469175,0.19190049171447754,296.4903930664062
291.15,-0.9774664640426636,291.15,291.15,-0.5977082252502441,291.15,296.4903930664062,-0.00821065902709961,296.4821824073791
291.15,-1.508702278137207,291.15,291.15,-0.18714988231658936,291.15,296.4821824073791,0.12721848487854004,296.60940089225767
291.15,-1.453048825263977,291.15,291.15,-0.1837226152420044,291.15,296.60940089225767,0.1258840560913086,296.735284948349
291.15,-1.4844286441802979,291.15,291.15,-0.6451081037521362,291.15,296.735284948349,-0.056777238845825195,296.67850770950315
291.15,-1.5031085014343262,291.15,291.15,-0.523352861404419,291.15,296.67850770950315,0.10138678550720215,296.77989449501035
291.15,-1.2840442657470703,291.15,291.15,-0.3979756832122803,291.15,296.77989449501035,-0.05517172813415527,296.7247227668762
291.15,-1.5454846620559692,291.15,291.15,-0.29473984241485596,291.15,296.7247227668762,-0.16507577896118164,296.559646987915
