time_seconds,Tin_degC,Tout_degC,Psol_Wm2,action,energy_kWh,discomfort
6262200,22.276605224609398,7.076135253906273,3.0,0,12.41317287130641,315.0173938992931
6264000,22.233605957031273,7.499993896484398,6.5,0,12.41317287130641,315.0173938992931
6265800,22.109918212890648,7.591363525390648,10.0,0,12.41317287130641,315.0173938992931
6267600,21.953088378906273,7.600000000000023,6.02,0,12.41317287130641,315.0173938992931
6269400,21.760522460937523,7.445001220703148,0.0,0,12.41317287130641,315.0173938992931
6271200,21.593682861328148,7.399987792968773,1.0065306,0,12.41317287130641,315.0173938992931
6273000,21.505548095703148,7.684991455078148,6.0,0,12.41317287130641,315.0173938992931
6274800,21.469812011718773,7.999993896484398,26.17347,0,12.41317287130641,315.0173938992931
6276600,21.465264892578148,8.257501220703148,45.0,0,12.41317287130641,315.0173938992931
6278400,21.428033447265648,8.499993896484398,24.393229,0,12.41317287130641,315.0173938992931
6280200,21.321008300781273,8.719995117187523,2.0,0,12.41317287130641,315.0173938992931
6282000,21.211877441406273,8.800012207031273,5.611157,0,12.41317287130641,315.0173938992931
6283800,21.119653320312523,8.749993896484398,8.0,0,12.41317287130641,315.0173938992931
6285600,21.024560546875023,8.700006103515648,3.245614,0,12.41317287130641,315.0173938992931
6287400,20.913568115234398,8.649987792968773,0.0,0,12.41317287130641,315.0173938992931
6289200,20.756890869140648,8.600000000000023,0.0,0,12.41317287130641,315.0173938992931
6291000,20.602441406250023,8.504998779296898,0.0,0,12.41317287130641,315.0196527910377
6292800,20.457879638671898,8.300012207031273,0.0,0,12.41317287130641,315.30431284004226
6294600,20.369256591796898,7.323114013671898,0.0,0,12.41317287130641,315.66054967775756
6296400,20.205194091796898,6.200006103515648,0.0,0,12.41317287130641,316.09493138997544
6298200,20.061334228515648,5.803704833984398,0.0,0,12.41317287130641,316.5972649178957
6300000,19.929254150390648,5.399987792968773,0.0,1,12.42276713427851,317.12475109194395
6301800,20.020501708984398,4.663171386718773,0.0,1,12.432367435918232,317.5537179191452
6303600,20.272729492187523,3.9999938964843977,0.0,1,12.442026109103333,317.84660726692624
6305400,20.556970214843773,3.6799865722656477,0.0,1,12.451747156462291,317.9978269532867
6307200,20.836480712890648,3.4999938964843977,0.0,1,12.461528679491717,318.02235568693925
6309000,21.106622314453148,3.4514709472656477,0.0,1,12.471370193885296,318.02235568693925
6310800,21.365197753906273,3.3999877929687727,0.0,1,12.481242385440883,318.02235568693925
6312600,21.588555908203148,2.8397766113281477,0.0,1,12.491102172666842,318.02235568693925
6314400,21.772393798828148,2.3999877929687727,0.0,1,12.500987852782233,318.02235568693925
6316200,21.957330322265648,2.5395446777343977,0.0,1,12.510921148959772,318.02235568693925
6318000,22.137261962890648,2.7000061035156477,0.0,0,12.511004117464838,318.02235568693925
6319800,22.139215087890648,2.8301330566406477,0.0,0,12.511004117464838,318.02235568693925
6321600,21.918237304687523,2.8999877929687727,0.0,0,12.511004117464838,318.02235568693925
6323400,21.628778076171898,2.3411499023437727,0.0,0,12.511004117464838,318.02235568693925
6325200,21.328851318359398,1.6000000000000227,0.0,0,12.511004117464838,318.02235568693925
6327000,21.051782226562523,1.2562500000000227,0.0,0,12.511004117464838,318.06385879684433
6328800,20.795739746093773,0.9999938964843977,0.0,0,12.511004117464838,318.2257420894261
6330600,20.560083007812523,0.8322998046875227,0.0,0,12.511004117464838,318.50086141864347
6332400,20.341699218750023,0.7000061035156477,0.0,0,12.511004117464838,318.88212232755586
6334200,20.134851074218773,0.6260314941406477,0.0,0,12.511004117464838,319.3638208705424
6336000,19.941644287109398,0.6000000000000227,0.0,1,12.520253647011984,319.8967768622064
6337800,19.988153076171898,0.6781250000000227,0.0,1,12.529570741361484,320.34606687128417
6339600,20.236169433593773,0.9999938964843977,59.423077,1,12.53901200583689,320.637559846484
6341400,20.619958496093773,1.6920104980468977,160.0,1,12.548605032727448,320.71403121438857
6343200,21.120324707031273,2.7000061035156477,242.5366,1,12.558376527254934,320.71403121438857
6345000,21.741632080078148,3.8975769042968977,326.0,1,12.568347803302181,320.71403121438857
6346800,22.477227783203148,5.100000000000023,434.5148,0,12.56843175060241,320.71403121438857
6348600,23.117791748046898,6.121881103515648,540.0,0,12.56843175060241,320.71403121438857
6350400,23.560113525390648,6.999993896484398,597.9515,0,12.56843175060241,320.71403121438857
6352200,23.895257568359398,7.324609375000023,636.0,0,12.56843175060241,320.7396325104441
6354000,24.163934326171898,7.600000000000023,675.06085,0,12.56843175060241,320.89104757625796
6355800,24.449243164062523,8.978875732421898,682.0,0,12.56843175060241,321.19105036929744
6357600,24.745904541015648,10.300012207031273,619.1807,0,12.56843175060241,321.62065808991827
6359400,24.947991943359398,10.824029541015648,542.0,0,12.56843175060241,322.1259950608433
6361200,25.063012695312523,11.100000000000023,489.0279,0,12.56843175060241,322.6710505040515
6363000,25.098962402343773,11.197503662109398,447.0,0,12.56843175060241,323.21155494718977
6364800,25.056176757812523,11.300012207031273,439.67902,0,12.56843175060241,323.7238436816487
6366600,24.988336181640648,11.449517822265648,439.0,0,12.56843175060241,324.19129266939666
6368400,24.871667480468773,11.600000000000023,404.97375,0,12.56843175060241,324.5860819675777
6370200,24.698327636718773,11.609216308593773,343.0,0,12.56843175060241,324.88265062310495
6372000,24.484765625000023,11.300012207031273,214.46754,0,12.56843175060241,325.0697414120268
6373800,24.252038574218773,10.570001220703148,87.0,0,12.56843175060241,325.12427527818875
6375600,23.958398437500023,9.800012207031273,25.18421,0,12.56843175060241,325.12427527818875
6377400,23.697595214843773,9.265008544921898,0.0,0,12.56843175060241,325.12427527818875
6379200,23.470361328125023,8.700006103515648,0.0,0,12.56843175060241,325.12427527818875
6381000,23.257836914062523,8.007806396484398,0.0,0,12.56843175060241,325.12427527818875
6382800,23.055444335937523,7.300012207031273,0.0,0,12.56843175060241,325.12427527818875
6384600,22.860742187500023,6.633264160156273,0.0,0,12.56843175060241,325.12427527818875
6386400,22.674615478515648,6.100000000000023,0.0,0,12.56843175060241,325.12427527818875
6388200,22.509942626953148,6.074548339843773,0.0,0,12.56843175060241,325.12427527818875
6390000,22.368920898437523,6.200006103515648,0.0,0,12.56843175060241,325.12427527818875
6391800,22.226251220703148,5.959375000000023,0.0,0,12.56843175060241,325.12427527818875
6393600,22.084680175781273,5.800012207031273,0.0,0,12.56843175060241,325.12427527818875
6395400,21.956811523437523,5.905541992187523,0.0,0,12.56843175060241,325.12427527818875
6397200,21.839349365234398,6.100000000000023,0.0,0,12.56843175060241,325.12427527818875
6399000,21.729058837890648,6.336114501953148,0.0,0,12.56843175060241,325.12427527818875
6400800,21.625146484375023,6.600000000000023,0.0,0,12.56843175060241,325.12427527818875
6402600,21.529687500000023,6.958337402343773,0.0,0,12.56843175060241,325.12427527818875
6404400,21.442163085937523,7.300012207031273,0.0,0,12.56843175060241,325.12427527818875
6406200,21.354852294921898,7.487512207031273,0.0,0,12.56843175060241,325.12427527818875
6408000,21.266503906250023,7.600000000000023,0.0,0,12.56843175060241,325.12427527818875
6409800,21.180932617187523,7.687493896484398,0.0,0,12.56843175060241,325.12427527818875
6411600,21.098016357421898,7.700006103515648,0.0,0,12.56843175060241,325.12427527818875
6413400,21.010064697265648,7.560723876953148,0.0,0,12.56843175060241,325.14265154101173
6415200,20.917504882812523,7.399987792968773,0.0,0,12.56843175060241,325.206345706742
6417000,20.828668212890648,7.346795654296898,0.0,0,12.56843175060241,325.3131869141128
6418800,20.744409179687523,7.300012207031273,0.0,0,12.56843175060241,325.46271098184206
6420600,20.655175781250023,7.029992675781273,0.0,0,12.56843175060241,325.65910017566125
6422400,20.560754394531273,6.899987792968773,0.0,0,12.56843175060241,325.8987752039667
6424200,20.482659912109398,7.100000000000023,0.0,0,12.56843175060241,326.1748371178905
6426000,20.414941406250023,7.300012207031273,0.0,0,12.56843175060241,326.4817234996331
6427800,20.359674072265648,7.499993896484398,0.0,0,12.56843175060241,326.8131744903523
6429600,20.316278076171898,7.700006103515648,0.0,0,12.56843175060241,327.163849245951
6431400,20.282464599609398,7.899987792968773,0.0,0,12.56843175060241,327.52938205770977
6433200,20.256677246093773,8.100000000000023,0.0,0,12.56843175060241,327.9066456284059
6435000,20.233514404296898,8.087487792968773,0.0,0,12.56843175060241,328.29566733021204
6436800,20.212274169921898,8.100000000000023,0.0,0,12.56843175060241,328.69107182801633
6438600,20.209375000000023,8.582940673828148,0.0,0,12.56843175060241,329.0845290268032
6440400,20.216729736328148,9.100000000000023,0.0,0,12.56843175060241,329.47552249689625
6442200,20.218560791015648,9.392053222656273,0.0,0,12.56843175060241,329.8661846504835
6444000,20.218896484375023,9.700006103515648,0.0,0,12.56843175060241,330.2564725248099
6445800,20.219842529296898,10.050012207031273,0.0,0,12.56843175060241,330.6466417262533
6447600,20.219079589843773,10.399987792968773,0.0,0,12.56843175060241,331.0379191426206
6449400,20.215081787109398,10.749993896484398,0.0,0,12.56843175060241,331.4323675367125
6451200,20.206353759765648,11.100000000000023,0.0,0,12.56843175060241,331.8334700018072
6453000,20.184869384765648,11.139276123046898,0.0,0,12.56843175060241,332.2519564327005
6454800,20.137963867187523,10.899987792968773,0.0,0,12.56843175060241,332.6982412557407
6456600,20.073205566406273,10.460717773437523,0.0,0,12.56843175060241,333.1804769286349
6458400,19.999322509765648,10.200006103515648,0.0,1,12.57850533476208,333.652138199429
6460200,20.186669921875023,10.434381103515648,0.0,1,12.588764350232532,333.9583785139142
6462000,20.599877929687523,10.700006103515648,0.0,1,12.59920124200028,334.0467564767275
6463800,21.060021972656273,10.913110351562523,0.0,1,12.609790040616412,334.0467564767275
6465600,21.523645019531273,11.100000000000023,0.0,1,12.620508598168898,334.0467564767275
6467400,21.955804443359398,11.189996337890648,0.0,1,12.631327327718127,334.0467564767275
6469200,22.354180908203148,11.100000000000023,0.0,0,12.631417802976424,334.0467564767275
6471000,22.524774169921898,10.899987792968773,0.0,0,12.631417802976424,334.0467564767275
6472800,22.423944091796898,10.700006103515648,0.0,0,12.631417802976424,334.0467564767275
6474600,22.239984130859398,10.499993896484398,0.0,0,12.631417802976424,334.0467564767275
6476400,22.032983398437523,10.300012207031273,0.0,0,12.631417802976424,334.0467564767275
6478200,21.818719482421898,10.100000000000023,0.0,0,12.631417802976424,334.0467564767275
6480000,21.623681640625023,9.899987792968773,0.0,0,12.631417802976424,334.0467564767275
6481800,21.453088378906273,9.959100341796898,0.0,0,12.631417802976424,334.0467564767275
6483600,21.308740234375023,10.100000000000023,0.0,0,12.631417802976424,334.0467564767275
6485400,21.167962646484398,9.915917968750023,0.0,0,12.631417802976424,334.0467564767275
6487200,21.032342529296898,9.800012207031273,0.0,0,12.631417802976424,334.06264178759824
6489000,20.914941406250023,9.899987792968773,0.0,0,12.631417802976424,334.1321893618834
6490800,20.808312988281273,9.999993896484398,0.0,0,12.631417802976424,334.2529681076458
6492600,20.709802246093773,10.100000000000023,0.0,0,12.631417802976424,334.42113248720415
6494400,20.618707275390648,10.200006103515648,0.0,0,12.631417802976424,334.6340454684218
6496200,20.528283691406273,10.119989013671898,0.0,0,12.631417802976424,334.8936251620936
6498000,20.434167480468773,9.999993896484398,0.0,0,12.631417802976424,335.1978549421002
6499800,20.350701904296898,10.051873779296898,0.0,0,12.631417802976424,335.5417997895393
6501600,20.274072265625023,10.100000000000023,0.0,0,12.631417802976424,335.9234588092152
6503400,20.199670410156273,10.109368896484398,0.0,0,12.631417802976424,336.3417666487355
6505200,20.127252197265648,10.100000000000023,0.0,0,12.631417802976424,336.5691265187033
6507000,19.986535644531273,10.059381103515648,0.0,1,12.641538701731212,336.5691265187033
6508800,20.162194824218773,9.999993896484398,0.0,1,12.651756897112833,336.5691265187033
6510600,20.554254150390648,9.896875000000023,0.0,1,12.662101415326324,336.5691265187033
6512400,20.985620117187523,9.800012207031273,0.0,1,12.672556245571224,336.5691265187033
6514200,21.432336425781273,9.800012207031273,0.0,1,12.683117285361698,336.5691265187033
6516000,21.852136230468773,9.899987792968773,0.0,1,12.693782920802033,336.5691265187033
6517800,22.252435302734398,10.050012207031273,0.0,0,12.693872220143845,336.5691265187033
6519600,22.446466064453148,10.200006103515648,0.0,0,12.693872220143845,336.5691265187033
6521400,22.385278320312523,10.350000000000023,0.0,0,12.693872220143845,336.5691265187033
6523200,22.249810791015648,10.499993896484398,0.0,0,12.693872220143845,336.5691265187033
6525000,22.096185302734398,10.735009765625023,0.0,0,12.693872220143845,336.5691265187033
6526800,21.952935791015648,10.999993896484398,0.0,0,12.693872220143845,336.5691265187033
6528600,21.832727050781273,11.202508544921898,0.0,0,12.693872220143845,336.5691265187033
6530400,21.723779296875023,11.300012207031273,0.0,0,12.693872220143845,336.5691265187033
6532200,21.618829345703148,11.300012207031273,0.0,0,12.693872220143845,336.5691265187033
6534000,21.518487548828148,11.300012207031273,0.0,0,12.693872220143845,336.5691265187033
6535800,21.421960449218773,11.300012207031273,0.0,0,12.693872220143845,336.5691265187033
6537600,21.327905273437523,11.300012207031273,0.0,0,12.693872220143845,336.5691265187033
6539400,21.230859375000023,11.234521484375023,0.0,0,12.693872220143845,336.5691265187033
6541200,21.127709960937523,11.100000000000023,0.0,0,12.693872220143845,336.5691265187033
6543000,21.011468505859398,10.590478515625023,0.0,0,12.693872220143845,336.5691265187033
6544800,20.879602050781273,10.100000000000023,0.0,0,12.693872220143845,336.5691265187033
6546600,20.775628662109398,10.550012207031273,0.0,0,12.693872220143845,336.5691265187033
6548400,20.694512939453148,10.999993896484398,0.0,0,12.693872220143845,336.5691265187033
6550200,20.597924804687523,10.899987792968773,0.0,0,12.693872220143845,336.5712041674035
6552000,20.501367187500023,10.800012207031273,0.0,0,12.693872220143845,336.81981835274865
6553800,20.476129150390648,10.675012207031273,0.0,0,12.693872220143845,337.1003873780324
6555600,20.401666259765648,10.600000000000023,0.0,0,12.693872220143845,337.4173652305376
6557400,20.330957031250023,10.600000000000023,0.0,0,12.693872220143845,337.7690876726649
6559200,20.262506103515648,10.600000000000023,0.0,0,12.693872220143845,338.15450792182185
6561000,20.196160888671898,10.600000000000023,0.0,0,12.693872220143845,338.5726094842035
6562800,20.131707763671898,10.600000000000023,0.0,0,12.693872220143845,339.02302586353767
6564600,20.065484619140648,10.475000000000023,0.0,0,12.693872220143845,339.50801791931576
6566400,19.994378662109398,10.300012207031273,0.0,1,12.70399973189254,339.98143821393666
6568200,20.185510253906273,10.249993896484398,0.0,1,12.714241547301585,340.2890923871301
6570000,20.597344970703148,10.300012207031273,0.0,1,12.724644830387787,340.37802811313287
6571800,21.062524414062523,10.614282226562523,0.0,1,12.735212966922779,340.37802811313287
6573600,21.533502197265648,10.899987792968773,0.0,1,12.745906720249316,340.37802811313287
6575400,21.960198974609398,10.920098876953148,0.0,1,12.75669713245248,340.37802811313287
6577200,22.352990722656273,10.899987792968773,0.0,0,12.756787408860879,340.37802811313287
6579000,22.525048828125023,10.878137207031273,0.0,0,12.756787408860879,340.37802811313287
6580800,22.429650878906273,10.800012207031273,0.0,0,12.756787408860879,340.37802811313287
6582600,22.250299072265648,10.649987792968773,0.0,0,12.756787408860879,340.37802811313287
6584400,22.048852539062523,10.499993896484398,0.0,0,12.756787408860879,340.37802811313287
6586200,21.838769531250023,10.350000000000023,0.0,0,12.756787408860879,340.37802811313287
6588000,21.644403076171898,10.200006103515648,0.0,0,12.756787408860879,340.37802811313287
6589800,21.466516113281273,9.945001220703148,0.0,0,12.756787408860879,340.37802811313287
6591600,21.299768066406273,9.700006103515648,0.0,0,12.756787408860879,340.37802811313287
6593400,21.084375000000023,9.737145996093773,0.0,0,12.756787408860879,340.37802811313287
6595200,20.938104248046898,9.800012207031273,0.0,0,12.756787408860879,340.37802811313287
6597000,20.801507568359398,9.699121093750023,0.0,0,12.756787408860879,340.37802811313287
6598800,20.679193115234398,9.600000000000023,0.0,0,12.756787408860879,340.37802811313287
6600600,20.574273681640648,9.531243896484398,0.0,0,12.756787408860879,340.37802811313287
6602400,20.485803222656273,9.499993896484398,0.0,0,12.756787408860879,340.37802811313287
6604200,20.413354492187523,9.556237792968773,0.0,0,12.756787408860879,340.37802811313287
6606000,20.356378173828148,9.700006103515648,0.0,0,12.756787408860879,340.37802811313287
6607800,20.313195800781273,9.902093505859398,0.0,0,12.756787408860879,340.37802811313287
6609600,20.279962158203148,10.100000000000023,0.0,0,12.756787408860879,340.37802811313287
6611400,20.251916503906273,10.252618408203148,0.0,0,12.756787408860879,340.37802811313287
6613200,20.229760742187523,10.399987792968773,0.0,0,12.756787408860879,340.37802811313287
6615000,20.211511230468773,10.600000000000023,0.0,0,12.756787408860879,340.37802811313287
6616800,20.194482421875023,10.800012207031273,0.0,0,12.756787408860879,340.37802811313287
6618600,20.167291259765648,10.685723876953148,0.0,0,12.756787408860879,340.37802811313287
6620400,20.127740478515648,10.499993896484398,0.0,0,12.756787408860879,340.37802811313287
6622200,20.095788574218773,10.707177734375023,0.0,0,12.756787408860879,340.37802811313287
6624000,20.066705322265648,10.899987792968773,0.0,0,12.756787408860879,340.37802811313287
6625800,20.017297363281273,10.703302001953148,0.0,0,12.756787408860879,340.37802811313287
6627600,19.947045898437523,10.499993896484398,0.0,1,12.766949221729856,340.37802811313287
6629400,20.143792724609398,10.617852783203148,0.0,1,12.777238252273618,340.37802811313287
6631200,20.571008300781273,10.700006103515648,0.0,1,12.78766734365864,340.37802811313287
6633000,21.018762207031273,10.504541015625023,0.0,1,12.79819361960889,340.37802811313287
6634800,21.439019775390648,10.300012207031273,0.0,1,12.80880994801571,340.37802811313287
6636600,21.823266601562523,10.270440673828148,0.0,1,12.819514224491307,340.37802811313287
6638400,22.187341308593773,10.200006103515648,0.0,0,12.819603725791346,340.37802811313287
6640200,22.384912109375023,9.907128906250023,0.0,0,12.819603725791346,340.37802811313287
6642000,22.266168212890648,9.600000000000023,0.0,0,12.819603725791346,340.37802811313287
6643800,22.065423583984398,9.380364990234398,0.0,0,12.819603725791346,340.37802811313287
6645600,21.843377685546898,9.200006103515648,0.0,0,12.819603725791346,340.37802811313287
6647400,21.621240234375023,9.097497558593773,0.0,0,12.819603725791346,340.37802811313287
6649200,21.426843261718773,8.999993896484398,0.0,0,12.819603725791346,340.37802811313287
6651000,21.247918701171898,8.825708007812523,0.0,0,12.819603725791346,340.37802811313287
6652800,21.082238769531273,8.600000000000023,0.0,0,12.819603725791346,340.38734467130865
6654600,20.922937011718773,8.239282226562523,0.0,0,12.819603725791346,340.46530918439584
6656400,20.766534423828148,7.899987792968773,0.0,0,12.819603725791346,340.6184051991345
6658200,20.623956298828148,7.763635253906273,0.0,0,12.819603725791346,340.8389241673711
6660000,20.495782470703148,7.700006103515648,0.0,0,12.819603725791346,341.12149385180925
6661800,20.373895263671898,7.669702148437523,0.0,0,12.819603725791346,341.4642105925076
6663600,20.257257080078148,7.700006103515648,0.0,0,12.819603725791346,341.86115414960403
6665400,20.159265136718773,8.007287597656273,0.0,0,12.819603725791346,342.30204248196355
6667200,20.077569580078148,8.300012207031273,0.0,0,12.819603725791346,342.7850858728678
6669000,19.988732910156273,8.293756103515648,0.0,1,12.829539319555439,343.2684535703234
6670800,20.146478271484398,8.200006103515648,0.0,1,12.839555488670598,343.6096794529518
6672600,20.498742675781273,8.056695556640648,0.0,1,12.849682465841095,343.7652239110829
6674400,20.880548095703148,7.899987792968773,0.0,1,12.859894364537839,343.77450805296365
6676200,21.263238525390648,7.646417236328148,0.0,1,12.870170435556592,343.77450805296365
6678000,21.616815185546898,7.499993896484398,0.0,1,12.880520388621443,343.77450805296365
6679800,21.884027099609398,7.550012207031273,0.0,1,12.89094322532245,343.77450805296365
6681600,22.177301025390648,7.600000000000023,0.0,0,12.891030363317348,343.77450805296365
6683400,22.280267333984398,7.649987792968773,0.0,0,12.891030363317348,343.77450805296365
6685200,22.143487548828148,7.700006103515648,0.0,0,12.891030363317348,343.77450805296365
6687000,21.942010498046898,7.780541992187523,0.0,0,12.891030363317348,343.77450805296365
6688800,21.732019042968773,7.899987792968773,0.0,0,12.891030363317348,343.77450805296365
6690600,21.558190917968773,8.265863037109398,0.0,0,12.891030363317348,343.77450805296365
6692400,21.422570800781273,8.600000000000023,0.0,0,12.891030363317348,343.77450805296365
6694200,21.298852539062523,8.564294433593773,0.0,0,12.891030363317348,343.77450805296365
6696000,21.177270507812523,8.499993896484398,0.0,0,12.891030363317348,343.77450805296365
6697800,21.066796875000023,8.522607421875023,0.0,0,12.891030363317348,343.77450805296365
6699600,20.967889404296898,8.600000000000023,0.0,0,12.891030363317348,343.77450805296365
6701400,20.888116455078148,8.944177246093773,0.0,0,12.891030363317348,343.77450805296365
6703200,20.829766845703148,9.300012207031273,0.0,0,12.891030363317348,343.77450805296365
6705000,20.765496826171898,9.305841064453148,0.0,0,12.891030363317348,343.77450805296365
6706800,20.694665527343773,9.300012207031273,0.0,0,12.891030363317348,343.77450805296365
6708600,20.628411865234398,9.504174804687523,0.0,0,12.891030363317348,343.77450805296365
6710400,20.564263916015648,9.700006103515648,0.0,0,12.891030363317348,343.77450805296365
6712200,20.490258789062523,9.660699462890648,0.0,0,12.891030363317348,343.77450805296365
6714000,20.404443359375023,9.600000000000023,0.0,0,12.891030363317348,343.77450805296365
6715800,20.324975585937523,9.876794433593773,0.0,0,12.891030363317348,343.77450805296365
6717600,20.252191162109398,10.100000000000023,0.0,0,12.891030363317348,343.77450805296365
6719400,20.161798095703148,9.903741455078148,0.0,0,12.891030363317348,343.77450805296365
6721200,20.057214355468773,9.700006103515648,0.0,0,12.891030363317348,343.77450805296365
6723000,19.959375000000023,9.640008544921898,0.0,1,12.901088196664604,343.77815323535106
6724800,20.125146484375023,9.600000000000023,0.0,1,12.911258449240353,344.09993240250697
6726600,20.571160888671898,9.612512207031273,0.0,1,12.921568310860765,344.2063418377557
6728400,21.006005859375023,9.600000000000023,0.0,1,12.931987113468395,344.2063418377557
6730200,21.438836669921898,9.461236572265648,0.0,1,12.942488201314521,344.2063418377557
6732000,21.828118896484398,9.300012207031273,0.0,1,12.953061594275631,344.2063418377557
6733800,22.183557128906273,9.203332519531273,0.0,0,12.953149992451156,344.2063418377557
6735600,22.323083496093773,9.100000000000023,0.0,0,12.953149992451156,344.2063418377557
6737400,22.202539062500023,8.906671142578148,0.0,0,12.953149992451156,344.2063418377557
6739200,22.003656005859398,8.700006103515648,0.0,0,12.953149992451156,344.2063418377557
6741000,21.779931640625023,8.575616455078148,0.0,0,12.953149992451156,344.2063418377557
6742800,21.565332031250023,8.499993896484398,0.0,0,12.953149992451156,344.2063418377557
6744600,21.377496337890648,8.578118896484398,0.0,0,12.953149992451156,344.2063418377557
6746400,21.210198974609398,8.600000000000023,0.0,0,12.953149992451156,344.2063418377557
6748200,21.046136474609398,8.375573730468773,0.0,0,12.953149992451156,344.2264948925382
6750000,20.889215087890648,8.100000000000023,0.0,0,12.953149992451156,344.3197423959513
6751800,20.738214111328148,7.797875976562523,0.0,0,12.953149992451156,344.48724089940424
6753600,20.592858886718773,7.499993896484398,0.0,0,12.953149992451156,344.7246269748576
6755400,20.461602783203148,7.468225097656273,0.0,0,12.953149992451156,345.02329749769405
6757200,20.343560791015648,7.399987792968773,0.0,0,12.953149992451156,345.38309858324857
6759000,20.215081787109398,7.020043945312523,0.0,0,12.953149992451156,345.80954968951863
6760800,20.078515625000023,6.600000000000023,0.0,0,12.953149992451156,346.30550720200375
6762600,19.936700439453148,6.044519042968773,0.0,1,12.962838928483096,346.82763169421895
6764400,20.042352294921898,5.700006103515648,0.0,1,12.972590677766584,347.05440143035065
6766200,20.280816650390648,5.700006103515648,0.0,1,12.98245422479866,347.05440143035065
6768000,20.598962402343773,5.700006103515648,0.0,1,12.992411295793076,347.05440143035065
6769800,20.922113037109398,5.700006103515648,0.0,1,13.002448620077528,347.05440143035065
6771600,21.249017333984398,5.700006103515648,0.0,1,13.012561364485295,347.05440143035065
6773400,21.583245849609398,5.862512207031273,0.0,1,13.022759919233344,347.05440143035065
6775200,21.899133300781273,6.100000000000023,0.0,1,13.033030879852166,347.05440143035065
6777000,22.188470458984398,6.124993896484398,0.0,0,13.033116696641676,347.05440143035065
6778800,22.293511962890648,6.200006103515648,0.0,0,13.033116696641676,347.05440143035065
6780600,22.179345703125023,6.637506103515648,0.0,0,13.033116696641676,347.05440143035065
6782400,22.000787353515648,7.100000000000023,0.0,0,13.033116696641676,347.05440143035065
6784200,21.805596923828148,7.399987792968773,0.0,0,13.033116696641676,347.05440143035065
6786000,21.658013916015648,7.700006103515648,2.485,0,13.033116696641676,347.05440143035065
6787800,21.578607177734398,7.999993896484398,7.0,0,13.033116696641676,347.05440143035065
6789600,21.514398193359398,8.300012207031273,13.94,0,13.033116696641676,347.05440143035065
6791400,21.446008300781273,8.367852783203148,18.0,0,13.033116696641676,347.05440143035065
6793200,21.366571044921898,8.399987792968773,14.831579,0,13.033116696641676,347.05440143035065
6795000,21.291162109375023,8.689965820312523,11.0,0,13.033116696641676,347.05440143035065
6796800,21.212823486328148,8.999993896484398,7.9725876,0,13.033116696641676,347.05440143035065
6798600,21.128503417968773,9.244683837890648,5.0,0,13.033116696641676,347.05440143035065
6800400,21.035272216796898,9.399987792968773,1.7708334,0,13.033116696641676,347.05440143035065
6802200,20.923669433593773,9.102105712890648,0.0,0,13.033116696641676,347.05440143035065
6804000,20.791558837890648,8.700006103515648,0.0,0,13.033116696641676,347.05440143035065
6805800,20.667382812500023,8.796777343750023,0.0,0,13.033116696641676,347.05440143035065
6807600,20.537103271484398,8.800012207031273,0.0,0,13.033116696641676,347.05440143035065
6809400,20.398889160156273,8.455560302734398,0.0,0,13.033116696641676,347.0574720258354
6811200,20.263055419921898,8.100000000000023,0.0,0,13.033116696641676,347.4349478085798
6813000,20.200402832031273,7.798272705078148,0.0,0,13.033116696641676,347.86122434529324
6814800,20.094628906250023,7.499993896484398,0.0,0,13.033116696641676,348.34244935467996
6816600,19.974511718750023,6.749658203125023,0.0,1,13.042834126341672,348.8467498685179
6818400,20.073815917968773,5.899987792968773,0.0,1,13.052602915226743,349.23646168909534
6820200,20.387384033203148,6.280206298828148,0.0,1,13.062547007757225,349.4488851257218
6822000,20.762445068359398,6.600000000000023,0.0,1,13.07255005504268,349.48965127998076
6823800,21.089898681640648,5.425439453125023,0.0,1,13.082503303343314,349.48965127998076
6825600,21.361779785156273,4.200006103515648,0.0,1,13.092426836325474,349.48965127998076
6827400,21.597802734375023,3.4611450195312727,0.0,1,13.102342265777057,349.48965127998076
6829200,21.796502685546898,3.1000000000000227,0.0,1,13.11228788624594,349.48965127998076
6831000,21.990167236328148,3.1642089843750227,0.0,1,13.122280048548745,349.48965127998076
6832800,22.178430175781273,3.3000122070312727,0.0,0,13.122363518124809,349.48965127998076
6834600,22.200128173828148,3.5169006347656477,0.0,0,13.122363518124809,349.48965127998076
6836400,22.004022216796898,3.7000061035156477,0.0,0,13.122363518124809,349.48965127998076
6838200,21.730493164062523,3.4176879882812727,0.0,0,13.122363518124809,349.48965127998076
6840000,21.454278564453148,3.1000000000000227,0.0,0,13.122363518124809,349.48965127998076
6841800,21.206353759765648,3.1310974121093977,0.0,0,13.122363518124809,349.49007033671694
6843600,20.981042480468773,3.2000061035156477,0.0,0,13.122363518124809,349.55174238331324
6845400,20.775262451171898,3.3015686035156477,0.0,0,13.122363518124809,349.71215856180123
6847200,20.585443115234398,3.3999877929687727,0.0,0,13.122363518124809,349.96425562383286
6849000,20.408074951171898,3.4500061035156477,0.0,0,13.122363518124809,350.3018105024638
6850800,20.244042968750023,3.4999938964843977,0.0,0,13.122363518124809,350.50509842130907
6852600,20.032220458984398,3.6943603515625227,0.0,0,13.122363518124809,350.50509842130907
6854400,19.884088134765648,3.8999877929687727,0.0,1,13.13188158594541,350.50509842130907
