time,outside_temp,t_cor,t_nor,t_sou,t_wes,t_eas,tdis_tot,ener_tot,reward
453600.0,284.05,295.82782,296.24603,296.35373,295.13403,295.45105,296.5175499267578,0.03475653460945611,-296.55230646136727
455400.0,282.52295,295.87427,296.2645,296.3614,295.16022,295.4857,296.5541153564453,0.03804640221905955,-296.59216175866436
457200.0,280.92,295.91068,296.2302,296.34766,295.17932,295.50372,296.57263708496095,0.041424674686720626,-296.61406175964765
459000.0,279.889,295.9544,296.2961,296.3633,295.197,295.56253,296.61549707031253,0.044839656471955695,-296.66033672678446
460800.0,279.82,296.02078,296.42178,296.47656,295.25897,295.73636,296.6975860595703,0.048160433897984335,-296.7457464934683
462600.0,281.64413,296.36716,296.698,296.99384,295.5992,296.32278,297.0588698730469,0.05127490221859077,-297.1101447752655
464400.0,283.66,296.8211,297.0691,297.6461,296.09137,297.0357,297.4981908656529,0.054224969388599574,-297.5524158350415
466200.0,284.9554,297.0872,297.35397,298.1028,296.3988,297.46747,297.7952710658482,0.057050075494220115,-297.85232114134243
468000.0,286.14,297.29456,297.6172,298.4909,296.61395,297.77014,298.0376507045201,0.05976748553485759,-298.09741819005495
469800.0,287.1693,297.48346,297.8579,298.81976,296.8166,297.98615,298.2549368373326,0.06239336331351504,-298.3173302006461
471600.0,288.03,297.64273,298.0846,299.0449,296.94604,298.1221,297.93107493373327,0.06551138020915642,-297.99658631394243
473400.0,288.27478,298.08514,298.33566,299.26157,297.20627,298.26614,298.3117598702567,0.06858065072451054,-298.38034052098124
475200.0,288.59,298.225,298.39423,299.35547,297.35107,298.3684,298.3905019880022,0.07148292191653921,-298.4619849099187
477000.0,289.561,298.3003,298.30402,299.4314,297.47354,298.43277,298.44139017159597,0.07420926766041777,-298.5155994392564
478800.0,290.61,298.43484,298.3004,299.55417,297.66208,298.55643,298.55375211007254,0.07663686340345528,-298.630388973476
480600.0,291.88818,298.427,298.3714,299.67178,297.8495,298.78162,298.57614322335377,0.07856679936657966,-298.65471002272034
482400.0,292.88,298.51477,298.516,299.74283,297.99158,298.89636,298.6698465924944,0.08044590071798509,-298.7502924932124
484200.0,292.67853,298.64963,298.39102,299.89868,298.17206,299.02957,298.7693568464006,0.08224889639320729,-298.8516057427938
486000.0,292.1,298.78345,298.48163,300.0369,298.3549,299.14948,298.8974313092913,0.08405043428686806,-298.9814817435782
487800.0,291.9169,298.90686,298.55533,300.14493,298.53177,299.25076,299.01121048409595,0.08583357672226277,-299.09704406081823
489600.0,291.65,299.0214,298.61926,300.22974,298.68982,299.33768,299.1138552594866,0.08760868954916799,-299.20146394903577
491400.0,290.9108,299.1204,298.66367,300.26904,298.7655,299.40347,299.1959396100725,0.08900067944448661,-299.284940289517
493200.0,289.82,298.42297,298.1774,299.40503,298.2353,298.54654,298.5051156354632,0.09119827202918744,-298.5963139074924
495000.0,288.5552,298.1439,298.12308,297.94568,297.13165,297.12454,298.0846175885882,0.09549215713352414,-298.1801097457217
496800.0,287.28,298.11624,298.11737,297.82635,297.03516,297.02173,298.04664822823656,0.10030057785745297,-298.14694880609403
498600.0,286.16653,298.11163,298.11276,297.6133,296.9284,296.91653,298.0111916852678,0.10549198008123595,-298.11668366534906
500400.0,285.47,298.12152,298.0761,297.4479,296.85107,296.84344,298.03053391810823,0.11087760158777571,-298.141411519696
502200.0,285.3602,298.72137,298.28656,299.2724,298.10477,298.50238,298.75400230189734,0.11320912818455053,-298.8672114300819
504000.0,285.49,298.61465,298.2441,299.24417,297.98483,298.524,298.66841099330355,0.11548791279336658,-298.7838989060969
505800.0,285.81378,298.64822,298.28568,299.2564,297.9826,298.55438,298.70000657435827,0.11769466991271273,-298.817701244271
507600.0,285.95,298.68826,298.30023,299.26788,298.03442,298.57996,298.73204673549105,0.11987938770302559,-298.85192612319406
509400.0,285.62845,298.71057,298.41895,299.2536,298.0207,298.5783,298.76320762416293,0.12216530412203397,-298.88537292828494
511200.0,285.26,298.73703,298.3448,299.24704,298.02872,298.58667,298.7698881661551,0.12448000063307707,-298.8943681667882
513000.0,284.94455,298.77136,298.32233,299.2424,298.1018,298.5966,298.79004734584265,0.12681707695417688,-298.91686442279683
514800.0,284.68,298.81067,298.30838,299.2405,298.19138,298.60992,298.8153751046317,0.12915667876972659,-298.94453178340143
516600.0,285.22446,298.84213,298.30994,299.24072,298.21964,298.627,298.8377874581473,0.13145296554792876,-298.9692404236952
518400.0,285.94,298.8777,298.34714,299.25275,298.2557,298.65585,299.40467346191406,0.1337253051618869,-299.53839876707593
520200.0,285.97717,298.91312,298.40396,299.2582,298.26074,298.67838,299.43883520507814,0.1359923939582124,-299.5748275990363
522000.0,285.82,298.9413,298.45413,299.2568,298.22897,298.69528,299.465904296875,0.13826777359174422,-299.60417207046675
523800.0,285.4939,298.9747,298.4851,299.25388,298.25275,298.7118,299.493558959961,0.14055881902196737,-299.63411777898295
525600.0,285.05,299.00824,298.51056,299.24762,298.2797,298.7262,299.52001123046875,0.1428783358170062,-299.66288956628574
527400.0,284.1698,299.037,298.542,299.23273,298.27145,298.73395,299.5426975097656,0.14524119269343885,-299.68793870245906
529200.0,283.51,299.0647,298.57608,299.21036,298.26846,298.73773,299.5639396972656,0.14761322297655297,-299.7115529202421
531000.0,283.4628,299.09204,298.5783,299.1961,298.27103,298.7495,299.58141015625,0.14998426016947242,-299.73139441641945
532800.0,283.42,299.11505,298.56512,299.18216,298.26678,298.7612,299.5935941162109,0.15235239270892834,-299.7459465089198
534600.0,283.36523,299.14743,298.61316,299.1696,298.29468,298.77747,299.62163732910153,0.15465836845616926,-299.7762956975577
536400.0,283.31,299.16608,298.3832,299.16998,298.33084,298.80164,299.6007904052735,0.15686292319564452,-299.75765332846913
538200.0,283.23367,299.1862,298.3729,299.15396,298.34964,298.8108,299.61105078125,0.15904981361265058,-299.77010059486264
540000.0,283.13,299.2061,298.36227,299.13538,298.37027,298.81876,299.6207362060547,0.16123809892205368,-299.78197430497676
541800.0,282.2875,299.23035,298.3916,299.11246,298.38965,298.8239,299.6387647705078,0.16346095815866396,-299.8022257286665
543600.0,281.54,299.2578,298.42545,299.0987,298.41388,298.85147,299.6610726318359,0.16567788002544528,-299.82675051186135
545400.0,281.81094,299.28983,298.42233,299.16748,298.43906,298.97247,299.6933294677734,0.16785969662604194,-299.8611891643995
547200.0,282.32,299.32727,298.40634,299.38245,298.4727,299.2386,299.7491390380859,0.16997814804971498,-299.9191171861356
549000.0,282.8903,299.64786,298.6327,299.98984,298.8165,299.89362,300.0982259521484,0.17197412942499385,-300.2702000815734
550800.0,283.6,300.0851,298.9692,300.67896,299.29343,300.52893,300.52613373674666,0.17323645536542506,-300.6993701921121
552600.0,284.84412,296.5868,297.17694,296.91873,296.63275,296.7879,297.24154682268414,0.17469355784892918,-297.41624038053305
