last_cor,act_cor,new_cor,last_nor,act_nor,new_nor,last_sou,act_sou,new_sou,last_wes,act_wes,new_wes,last_eas,act_eas,new_eas
291.36682345867155,-0.33495033,291.15,293.98540403842924,-1.8029835,292.1824205160141,291.15,-0.5055435,291.15,292.01214542388914,0.09501171,292.10715713500974,293.7085238933563,-1.5933124,292.11521151065824
291.15,1.3338342,292.48383417129514,292.1824205160141,-1.7921525,291.15,291.15,1.6993675,292.84936752319334,292.10715713500974,-1.6035475,291.15,292.11521151065824,1.3742998,293.4895112752914
292.48383417129514,1.6106126,294.09444680213926,291.15,1.9182827,293.06828274726865,292.84936752319334,1.2081037,294.05747117996214,291.15,1.1179101,292.26791014671323,293.4895112752914,0.5699332,294.05944445133207
294.09444680213926,1.1159854,295.21043219566343,293.06828274726865,-1.4617912,291.6064915895462,294.05747117996214,0.14427209,294.20174326896665,292.26791014671323,0.05689144,292.32480158805845,294.05944445133207,1.4302886,295.48973300457
295.21043219566343,-0.14880252,295.0616296768188,291.6064915895462,-0.45964205,291.15,294.20174326896665,0.55825305,294.7599963188171,292.32480158805845,-0.93414664,291.3906549453735,295.48973300457,-1.4409263,294.0488066911697
295.0616296768188,-0.08849096,294.97313871383665,291.15,-0.33244252,291.15,294.7599963188171,-1.0697203,293.6902760505676,291.3906549453735,-0.52995276,291.15,294.0488066911697,-0.53443027,293.5143764257431
294.97313871383665,-0.6900177,294.28312101364133,291.15,-0.48214364,291.15,293.6902760505676,0.7429733,294.4332493782043,291.15,-0.81249404,291.15,293.5143764257431,1.7954316,295.3098080396652
294.28312101364133,1.6653919,295.9485129356384,291.15,-0.07635832,291.15,294.4332493782043,-0.68655515,293.7466942310333,291.15,0.14173913,291.2917391300201,295.3098080396652,1.3942418,296.70404984951017
295.9485129356384,0.6103494,296.5588623523712,291.15,1.2175674,292.36756744384763,293.7466942310333,0.13088918,293.8775834083557,291.2917391300201,0.5316706,291.82340970039365,296.70404984951017,-0.84737754,295.85667231082914
296.5588623523712,0.9395726,297.4984349250793,292.36756744384763,-1.1903816,291.1771857976913,293.8775834083557,0.77919245,294.65677585601804,291.82340970039365,1.4428763,293.2662860393524,295.85667231082914,-1.4715886,294.38508369922636
297.4984349250793,0.45751905,297.95595397949216,291.1771857976913,-1.619617,291.15,294.65677585601804,0.90286255,295.55963840484617,293.2662860393524,-1.6620271,291.6042589187622,294.38508369922636,1.7437592,296.1288428544998
297.95595397949216,-1.4503683,296.505585694313,291.15,1.835521,292.9855209827423,295.55963840484617,1.2035367,296.7631751537323,291.6042589187622,0.37472796,291.97898688316343,296.1288428544998,1.1304965,297.2593393564224
296.505585694313,1.1804595,297.68604519367216,292.9855209827423,1.7841082,294.76962914466856,296.7631751537323,-0.98646665,295.7767085075378,291.97898688316343,0.36030364,292.33929052352903,297.2593393564224,-1.6198032,295.6395361661911
297.68604519367216,0.4646628,298.15,294.76962914466856,-1.3148348,293.4547943115234,295.7767085075378,0.25980234,296.036510848999,292.33929052352903,0.28972197,292.6290124893188,295.6395361661911,-0.1360594,295.5034767627716
298.15,0.09052706,298.15,293.4547943115234,1.0556936,294.5104879379272,296.036510848999,1.1969788,297.23348965644834,292.6290124893188,-0.03138709,292.59762539863584,295.5034767627716,0.39837384,295.90185060501096
298.15,1.7249451,298.15,294.5104879379272,-1.5210656,292.9894223451614,297.23348965644834,-1.5315857,295.70190396308897,292.59762539863584,-1.649164,291.15,295.90185060501096,0.63145304,296.5333036422729
298.15,-0.32556677,297.82443323135374,292.9894223451614,1.0972857,294.0867080926895,295.70190396308897,0.68492556,296.3868295192718,291.15,-0.6654489,291.15,296.5333036422729,1.5934663,298.1267699241638
297.82443323135374,1.0501285,298.15,294.0867080926895,-0.91786027,293.168847823143,296.3868295192718,-0.54323196,295.8435975551605,291.15,-0.7422401,291.15,298.1267699241638,-1.3695534,296.7572164773941
298.15,-1.4088665,296.7411334753036,293.168847823143,1.7445097,294.91335752010343,295.8435975551605,-0.24838388,295.59521367549894,291.15,-0.4667207,291.15,296.7572164773941,0.9187429,297.6759593725204
296.7411334753036,0.21197224,296.9531057119369,294.91335752010343,1.74456,296.65791752338407,295.59521367549894,1.1212058,296.7164194822311,291.15,-0.082521796,291.15,297.6759593725204,-0.49456215,297.1813972234726
296.9531057119369,1.946526,298.15,296.65791752338407,0.8710408,297.5289583444595,296.7164194822311,1.8047786,298.15,291.15,-1.5260857,291.15,297.1813972234726,1.4021349,298.15
298.15,0.5482955,298.15,297.5289583444595,-1.5123132,296.0166450977325,298.15,0.3530321,298.15,291.15,0.7443855,291.8943854808807,298.15,-1.9507892,296.19921078681944
298.15,-0.18272817,297.9672718286514,296.0166450977325,1.3015981,297.3182431697845,298.15,-0.81856394,297.3314360618591,291.8943854808807,-0.16580772,291.7285777568817,296.19921078681944,-0.23074353,295.968467259407
297.9672718286514,-0.79229045,297.17498137950895,297.3182431697845,1.6737676,298.15,297.3314360618591,1.1251762,298.15,291.7285777568817,-1.5576464,291.15,295.968467259407,1.9881387,297.9566059350967
297.17498137950895,1.5167999,298.15,298.15,-0.8643663,297.2856337070465,298.15,1.3475862,298.15,291.15,-1.5743219,291.15,297.9566059350967,1.996419,298.15
298.15,0.6627388,298.15,297.2856337070465,0.6005001,297.886133813858,298.15,-1.6382371,296.51176288127897,291.15,1.5881336,292.7381335735321,298.15,-1.884002,296.26599802970884
