Tin_degC,Tout_degC,Psol_Wm2,Price,Action,Reward,Done
26.41153,16.49585,327.34338,-0.8,6,-24.054525,0.0
26.488312,16.517578,316.18332,-0.8,6,-24.062551,0.0
26.562988,16.556458,316.63193,-0.8,6,-24.070581,0.0
26.638397,16.62793,321.6834,-0.8,4,-24.07734,0.0
26.699158,16.72519,332.23148,-0.8,6,-24.085352,0.0
26.752563,16.819794,339.3217,-0.8,6,-24.093397,0.0
26.835693,16.915314,339.01706,-0.8,6,-24.101456,0.0
26.976196,16.99228,339.35422,-0.8,6,-24.109535,0.0
27.254578,17.059906,341.62277,-0.8,6,-24.117647,0.0
27.574066,17.165222,343.89133,-0.8,6,-24.125782,0.0
27.889252,17.34317,346.15988,-0.8,6,-24.133936,0.0
28.179993,17.6958,348.48798,-0.8,6,-24.14211,0.0
28.407043,18.100494,355.22235,-0.8,6,-24.150307,0.0
28.50476,18.499725,359.5449,-0.8,6,-24.158508,0.0
28.361603,18.867981,359.5449,-0.8,6,-24.166693,0.0
28.243286,19.155579,359.5449,-0.8,6,-24.17485,0.0
28.170624,19.279358,359.5449,-0.8,6,-24.182974,0.0
28.118042,19.098022,359.48257,-0.8,6,-24.19109,0.0
28.09085,18.94815,353.7977,-0.8,6,-24.386784,0.0
28.100067,18.85611,345.12494,-0.8,6,-26.459208,0.0
28.142273,18.78952,334.02167,-0.8,6,-28.543056,0.0
28.160797,18.755066,327.7532,-0.8,6,-30.630157,0.0
28.141571,18.766754,330.69257,-0.8,6,-32.6924,0.0
28.078217,18.82022,334.89325,-0.8,6,-34.73414,0.0
28.0654,18.843658,337.4934,-0.8,6,-36.778908,0.0
28.082367,18.819305,338.8634,-0.8,6,-38.83099,0.0
28.092712,18.739075,308.00696,-0.8,6,-40.88649,0.0
28.09555,18.72284,284.897,-0.8,6,-42.94055,0.0
28.086792,18.744324,297.32877,-0.8,6,-44.98834,0.0
28.07248,18.757446,307.57016,-0.8,6,-47.02931,0.0
28.059265,18.761017,309.24335,-0.8,6,-49.063076,0.0
28.043396,18.749939,306.79828,-0.8,6,-51.08823,0.0
28.025085,18.731812,298.0314,-0.8,6,-53.104195,0.0
28.007904,18.715057,291.15997,-0.8,6,-55.113075,0.0
27.996674,18.694977,289.10324,-0.8,6,-57.117207,0.0
27.988342,18.671783,286.5647,-0.8,6,-59.11689,0.0
27.977814,18.649994,281.23077,-0.8,6,-61.110092,0.0
27.962952,18.635773,277.76874,-0.8,6,-63.096493,0.0
27.952576,18.625244,276.6348,-0.8,6,-65.07945,0.0
27.94748,18.611908,275.50018,-0.8,6,-67.05863,0.0
27.936035,18.593079,274.36627,-0.8,6,-69.03017,0.0
27.918121,18.579926,273.26694,-0.8,6,-70.992645,0.0
27.900238,18.573456,274.85776,-0.8,6,-72.946106,0.0
27.882019,18.55899,275.40878,-0.8,6,-74.890175,0.0
27.862427,18.536285,270.81628,-0.8,6,-76.82398,0.0
27.841278,18.513641,266.2591,-0.8,6,-78.747665,0.0
27.823395,18.49057,264.10687,-0.8,6,-80.66798,0.0
27.837402,18.465729,261.68045,-0.8,6,-82.61419,0.0
27.929535,18.438934,256.9405,-0.8,6,-84.631165,0.0
28.132751,18.41629,252.65189,-0.8,6,-86.79164,0.0
28.487427,18.434052,251.92572,-0.8,6,-89.118614,0.0
28.759674,18.55075,253.06172,-0.8,6,-91.54046,0.0
28.879028,18.808136,256.04333,-0.8,6,-94.0029,0.0
28.935333,19.257416,262.9736,-0.8,6,-96.49173,0.0
28.989227,19.602264,280.36267,-0.8,6,-99.03456,0.0
29.203308,19.753448,297.173,-0.8,6,-101.75687,0.0
29.656097,19.824738,307.70514,-0.8,6,-104.66286,0.0
29.85904,19.893036,311.9079,-0.8,6,-107.57252,0.0
29.729065,20.164185,311.9079,-0.8,6,-110.424835,0.0
29.662506,20.737732,311.9079,-0.8,6,-113.26,0.0
29.648224,20.994781,311.9079,-0.8,6,-116.09183,0.0
29.641815,20.83014,311.94873,-0.8,0,-118.879135,0.0
29.46585,20.74585,315.3533,-0.8,0,-121.53804,0.0
29.16391,20.727753,318.88248,-0.8,0,-124.042046,0.0
28.854187,20.719635,320.39508,-0.8,0,-126.39546,0.0
28.562988,20.496735,320.9814,-0.8,0,-128.60724,0.0
28.285065,20.114288,320.9814,-0.8,0,-130.68234,0.0
28.018646,19.721954,320.9814,-0.8,0,-132.62971,0.0
27.773987,19.353119,320.9814,-0.8,0,-134.45895,0.0
27.54535,19.001068,320.93298,-0.8,6,-136.21725,0.0
27.504303,18.663605,317.0729,-0.8,6,-137.99503,0.0
27.580383,18.35373,314.17645,-0.8,6,-139.81604,0.0
27.673035,18.064117,314.17645,-0.8,6,-141.6837,0.0
27.764893,18.012115,314.17645,-0.8,6,-143.5952,0.0
27.847443,18.10849,314.17645,-0.8,6,-145.54521,0.0
27.91925,18.22583,314.19238,-0.8,6,-147.52939,0.0
27.985138,18.342194,315.4793,-0.8,6,-149.54572,0.0
28.047699,18.446747,316.436,-0.8,6,-151.59248,0.0
28.107117,18.53772,315.57416,-0.8,6,-153.66826,0.0
28.162994,18.621185,314.00687,-0.8,6,-155.77005,0.0
28.210632,18.700409,311.52505,-0.8,6,-157.89355,0.0
28.250214,18.775665,309.55417,-0.8,6,-160.03488,0.0
28.281403,18.846466,310.6895,-0.8,6,-162.18958,0.0
28.304504,18.9068,311.90305,-0.8,6,-164.35509,0.0
28.325897,18.95694,311.28418,-0.8,6,-166.53207,0.0
28.350677,18.99643,309.36795,-0.8,6,-168.72243,0.0
28.379974,19.025696,304.89316,-0.8,6,-170.93025,0.0
28.422058,19.052795,300.1982,-0.8,6,-173.1638,0.0
28.482758,19.084198,297.57797,-0.8,7,-175.43425,0.0
28.57016,19.121307,298.65512,-0.8,6,-177.7537,0.0
28.673615,19.174591,306.75327,-0.8,6,-180.12268,0.0
28.767944,19.251495,320.18048,-0.8,6,-182.53754,0.0
28.855988,19.362213,336.20993,-0.8,6,-184.9924,0.0
28.92871,19.493256,351.95627,-0.8,6,-187.48262,0.0
28.999176,19.612732,367.45334,-0.8,6,-190.00798,0.0
29.068787,19.724243,375.64908,-0.8,6,-192.5676,0.0
29.136078,19.816376,377.91766,-0.8,6,-195.1605,0.0
29.202393,19.90561,380.19656,-0.8,6,-197.78651,0.0
29.268036,19.993805,383.07156,-0.8,6,-200.44476,0.0
29.331635,20.07904,384.4755,-0.8,6,-203.13669,0.0
29.407074,20.163025,382.50876,-0.8,6,-205.87167,0.0
29.500397,20.246185,379.73486,-0.8,6,-208.65332,0.0
29.59253,20.326752,377.46628,-0.8,6,-211.48073,0.0
29.682861,20.422302,375.3078,-0.8,6,-214.35196,0.0
29.7677,20.540497,382.51846,-0.8,6,-217.26442,0.0
29.847198,20.657196,391.8606,-0.8,6,-220.21394,0.0
29.916504,20.771637,397.26514,-0.8,6,-223.19826,0.0
29.986877,20.87909,400.53333,-0.8,6,-226.2174,0.0
30.055359,20.979767,400.4281,-0.8,6,-229.27003,0.0
30.118652,21.067566,400.52225,-0.8,6,-232.34549,0.0
30.145416,21.156708,403.11685,-0.8,6,-235.43198,0.0
30.168,21.243439,404.9576,-0.8,6,-238.53218,0.0
30.200745,21.323639,404.30963,-0.8,6,-241.65076,0.0
30.240631,21.357513,402.4087,-0.8,6,-244.79036,0.0
30.284882,21.386139,398.3693,-0.8,6,-247.95311,0.0
30.332367,21.427612,395.81552,-0.8,0,-251.10681,0.0
30.231567,21.478119,396.67673,-0.8,0,-254.15616,0.0
29.957336,21.53418,398.26062,-0.8,0,-257.06363,0.0
29.674133,21.59433,400.6953,-0.8,0,-259.83255,0.0
29.40393,21.466644,402.5693,-0.8,0,-262.47003,0.0
29.148804,21.119293,388.25388,-0.8,0,-264.98425,0.0
28.91095,20.76056,377.82837,-0.8,0,-267.38364,0.0
28.688995,20.418304,380.26028,-0.8,0,-269.6756,0.0
28.48111,20.095154,382.34192,-0.8,0,-271.8674,0.0
28.289398,19.793854,383.47586,-0.8,0,-273.9684,0.0
28.117523,19.512726,384.61047,-0.8,0,-275.9875,0.0
27.961365,19.24942,385.74442,-0.8,6,-277.97516,0.0
28.008148,19.006561,386.90463,-0.8,0,-280.00113,0.0
28.05841,18.788849,390.5986,-0.8,0,-282.00995,0.0
27.964447,18.591064,396.46692,-0.8,0,-283.9584,0.0
27.825348,18.65033,404.87592,-0.8,0,-285.833,0.0
27.673431,18.71399,412.22296,-0.8,0,-287.62958,0.0
27.507233,18.59497,416.02832,-0.8,0,-289.33914,0.0
27.333405,18.418762,418.8002,-0.8,0,-290.9663,0.0
27.177277,18.226349,420.9905,-0.8,0,-292.5178,0.0
27.02951,18.015839,420.4727,-0.8,6,-294.02887,0.0
27.02356,17.795654,408.556,-0.8,6,-295.57657,0.0
27.128021,17.59787,397.65695,-0.8,6,-296.2256,0.0
27.23703,17.410706,393.11984,-0.8,6,-296.23358,0.0
27.37262,17.403168,388.5827,-0.8,6,-296.2416,0.0
27.502014,17.535492,384.0463,-0.8,6,-296.24966,0.0
27.620392,17.673553,379.45657,-0.8,6,-296.25775,0.0
27.733063,17.845306,370.83228,-0.8,6,-296.26584,0.0
27.842102,18.009216,363.7255,-0.8,6,-296.27393,0.0
27.940277,18.15915,361.07895,-0.8,6,-296.282,0.0
28.033508,18.30188,359.39603,-0.8,6,-296.29013,0.0
28.137115,18.440002,358.31888,-0.8,6,-296.29825,0.0
28.248901,18.564362,357.06448,-0.8,6,-296.3064,0.0
28.363525,18.682434,351.33182,-0.8,6,-296.31458,0.0
28.476898,18.81369,348.36752,-0.8,6,-296.32275,0.0
28.589325,18.955261,351.77142,-0.8,6,-296.33096,0.0
28.725525,19.100464,355.24384,-0.8,6,-296.33917,0.0
28.902283,19.24408,357.37946,-0.8,6,-296.3474,0.0
29.035736,19.386475,359.83286,-0.8,6,-296.35565,0.0
29.090912,19.55899,363.21042,-0.8,6,-296.3639,0.0
29.140625,19.782898,366.687,-0.8,10,-296.3749,0.0
29.251862,19.951935,370.5983,-0.8,6,-296.38324,0.0
29.381165,20.02182,370.54846,-0.8,6,-296.39148,0.0
29.366394,20.084778,367.14597,-0.8,6,-296.39966,0.0
29.303253,20.225677,363.74347,-0.8,6,-296.40784,0.0
29.264832,20.389465,360.3403,-0.8,6,-296.416,0.0
29.240997,20.370758,356.78067,-0.8,0,-296.41605,0.0
29.0896,20.290802,340.45493,-0.8,0,-296.63675,0.0
28.809052,20.242126,324.7965,-0.8,0,-298.97903,0.0
28.548767,20.211945,322.80557,-0.8,0,-301.18634,1.0
21.303131,9.564758,408.0832,-0.8,4,-0.0066174567,0.0
21.396454,9.808441,406.91187,-0.8,4,-0.0132498825,0.0
21.493317,10.012573,402.9161,-0.8,4,-0.019886794,0.0
21.590057,10.157288,400.3755,-0.8,4,-0.02652557,0.0
21.681793,10.275513,403.1508,-0.8,4,-0.033164643,0.0
21.766083,10.398193,404.83023,-0.8,4,-0.039805386,0.0
21.845062,10.520721,403.93167,-0.8,4,-0.046450682,0.0
21.92157,10.636932,402.38028,-0.8,4,-0.053104717,0.0
22.001495,10.743713,400.00027,-0.8,4,-0.059770614,0.0
22.083557,10.84375,397.89163,-0.8,4,-0.06644194,0.0
22.161072,10.940643,397.3683,-0.8,4,-0.07311673,0.0
22.23758,11.041901,398.36444,-0.8,4,-0.07979476,0.0
22.312622,11.1458435,402.49936,-0.8,4,-0.086475864,0.0
22.385132,11.244019,404.9133,-0.8,1,-0.09133059,0.0
22.4021,11.340942,404.9133,-0.8,4,-0.09797053,0.0
22.390137,11.435974,404.9133,-0.8,4,-0.10463843,0.0
22.436005,11.527832,404.9133,-0.8,4,-0.11131897,0.0
22.506989,11.549316,404.887,-0.8,4,-0.11800183,0.0
22.575287,11.53418,403.70322,-0.8,4,-0.12468073,0.0
22.638458,11.592255,402.64886,-0.8,4,-0.13135892,0.0
22.701263,11.68219,405.57788,-0.8,4,-0.13803789,0.0
22.76242,11.768707,406.96585,-0.8,4,-0.14471844,0.0
22.822052,11.848724,403.26016,-0.8,4,-0.15140164,0.0
22.882935,11.928253,400.1692,-0.8,4,-0.15808994,0.0
22.951263,12.005737,398.847,-0.8,4,-0.16478568,0.0
23.028076,12.081268,398.0301,-0.8,4,-0.1714901,0.0
23.112335,12.158386,397.67148,-0.8,4,-0.17820446,0.0
23.20163,12.244934,398.2807,-0.8,4,-0.18493156,0.0
23.29712,12.342224,400.29242,-0.8,4,-0.19167456,0.0
23.397003,12.448944,403.0421,-0.8,4,-0.19843027,0.0
23.49472,12.562073,406.23965,-0.8,4,-0.2051941,0.0
23.586884,12.683014,410.043,-0.8,4,-0.21196122,0.0
23.67221,12.80954,415.92587,-0.8,4,-0.21872918,0.0
23.751617,12.933319,421.37332,-0.8,4,-0.225496,0.0
23.82309,13.050049,424.5183,-0.8,4,-0.23226061,0.0
23.886475,13.158142,425.2798,-0.8,6,-0.24031055,0.0
23.981354,13.2586975,424.40753,-0.8,6,-0.27377602,0.0
24.121368,13.349243,422.7911,-0.8,6,-0.3754403,0.0
24.249207,13.429535,420.25742,-0.8,6,-0.53951854,0.0
24.37558,13.549713,418.38272,-0.8,6,-0.76737064,0.0
24.502228,13.727081,418.12592,-0.8,6,-1.0566257,0.0
24.620117,13.889008,418.61465,-0.8,6,-1.4013473,0.0
24.72345,14.049072,419.7652,-0.8,6,-1.7936815,0.0
24.810852,14.209503,420.91714,-0.8,6,-2.2259302,0.0
24.883148,14.358826,421.19336,-0.8,6,-2.6906545,0.0
24.942566,14.489716,417.67038,-0.8,6,-3.183856,0.0
24.99289,14.600403,408.32272,-0.8,6,-3.6959174,0.0
25.02237,14.691986,396.46072,-0.8,6,-4.222953,0.0
25.055603,14.767242,384.17227,-0.8,6,-4.7690477,0.0
25.098083,14.830994,371.25595,-0.8,6,-5.3380136,0.0
25.147064,14.868317,354.06766,-0.8,6,-5.9323244,0.0
25.196014,14.910431,340.12125,-0.8,6,-6.5472274,0.0
25.23288,14.964233,336.2217,-0.8,6,-7.1819544,0.0
25.273956,15.026276,337.0704,-0.8,6,-7.8364534,0.0
25.311188,15.088287,340.2161,-0.8,6,-8.508195,0.0
25.343384,15.134979,341.1977,-0.8,6,-9.194261,0.0
25.3667,15.187012,339.16522,-0.8,8,-9.894344,0.0
25.406097,15.234161,336.4647,-0.8,6,-10.620338,0.0
25.46054,15.274963,333.31836,-0.8,6,-11.366472,0.0
25.490112,15.304474,329.36966,-0.8,6,-12.125335,0.0
25.513458,15.354401,320.55014,-0.8,6,-12.895412,0.0
25.534637,15.42334,313.72028,-0.8,6,-13.674729,0.0
25.549896,15.460815,311.15677,-0.8,6,-14.460233,0.0
25.560333,15.490387,309.44687,-0.8,6,-15.250601,0.0
25.569092,15.517212,308.73315,-0.8,3,-16.036558,0.0
25.536224,15.53653,306.9374,-0.8,3,-16.78921,0.0
25.444855,15.549744,302.2494,-0.8,3,-17.490915,0.0
25.337616,15.560852,297.82648,-0.8,3,-18.139269,0.0
25.233093,15.519226,294.424,-0.8,3,-18.737095,0.0
25.135315,15.403473,291.02148,-0.8,3,-19.286993,0.0
25.041168,15.267639,287.61902,-0.8,3,-19.796131,0.0
24.985626,15.135254,284.23868,-0.8,3,-20.303146,0.0
25.039581,15.011383,281.90433,-0.8,3,-20.866533,0.0
25.207275,14.892151,279.78394,-0.8,3,-21.54405,0.0
25.494171,14.821808,276.0429,-0.8,4,-22.388348,0.0
25.87442,14.890137,273.1825,-0.8,3,-23.448368,0.0
26.345703,15.102539,276.28036,-0.8,10,-24.765993,0.0
26.911438,15.465942,283.49515,-0.8,3,-26.36898,0.0
27.437256,15.947601,291.98514,-0.8,0,-28.169025,0.0
27.719238,16.544556,302.11786,-0.8,0,-30.057575,0.0
27.812592,17.261139,315.35815,-0.8,0,-31.960022,0.0
27.779327,17.927185,326.75632,-0.8,0,-33.827568,0.0
27.680817,18.284363,334.91122,-0.8,0,-35.630928,0.0
27.524872,18.402618,342.4431,-0.8,0,-37.353664,0.0
27.369476,18.360474,349.85037,-0.8,0,-38.994526,0.0
27.186676,18.235687,355.54565,-0.8,0,-40.51182,0.0
26.858093,18.038177,354.37088,-0.8,0,-41.84996,0.0
26.502228,17.84134,352.93512,-0.8,0,-43.024643,0.0
26.205902,17.609772,356.01016,-0.8,6,-44.097595,0.0
26.104187,17.193573,357.10532,-0.8,6,-45.167866,0.0
26.155457,16.742828,355.14484,-0.8,1,-46.26072,0.0
26.174377,16.367462,352.30377,-0.8,6,-47.350845,0.0
26.1716,16.238647,348.62918,-0.8,6,-48.460163,0.0
26.240875,16.303589,345.64413,-0.8,6,-49.61274,0.0
26.34201,16.327545,344.48254,-0.8,6,-50.819866,0.0
26.453278,16.324036,343.44623,-0.8,6,-52.07956,0.0
26.551819,16.411774,341.02606,-0.8,6,-53.386005,0.0
26.640167,16.539886,339.1133,-0.8,2,-54.722427,0.0
26.661438,16.680817,345.25162,-0.8,6,-56.054688,0.0
26.647858,16.805634,347.73203,-0.8,6,-57.395615,0.0
26.68988,16.917542,344.32953,-0.8,6,-58.763206,0.0
26.748535,16.944489,340.92636,-0.8,6,-60.15866,0.0
26.799927,16.927277,337.52386,-0.8,6,-61.577858,0.0
26.844116,16.9805,334.1726,-0.8,6,-63.01762,0.0
26.88147,17.05481,332.7202,-0.8,6,-64.473434,0.0
26.908356,17.119904,329.27063,-0.8,6,-65.94117,0.0
26.930908,17.175873,323.59958,-0.8,6,-67.420074,0.0
26.952423,17.223206,317.92856,-0.8,6,-68.90833,0.0
26.967682,17.257233,312.2575,-0.8,6,-70.402725,0.0
26.977905,17.285828,306.63077,-0.8,6,-71.90283,0.0
26.992676,17.31308,303.0974,-0.8,6,-73.41306,0.0
27.018097,17.332397,300.02792,-0.8,0,-74.911896,0.0
26.940521,17.345337,295.2014,-0.8,0,-76.330345,0.0
26.702057,17.364044,291.1267,-0.8,0,-76.80411,0.0
26.415741,17.39627,292.08,-0.8,6,-76.81189,0.0
26.301208,17.298004,296.81302,-0.8,6,-76.81975,0.0
26.326813,16.995941,304.21613,-0.8,6,-76.82764,0.0
26.388184,16.63327,310.19525,-0.8,6,-76.83554,0.0
26.449493,16.48819,313.76178,-0.8,6,-76.84344,0.0
26.505981,16.52063,316.85553,-0.8,6,-76.85136,0.0
26.578125,16.598358,319.37674,-0.8,6,-76.8593,0.0
26.66275,16.676025,321.02023,-0.8,10,-76.86985,0.0
26.809357,16.74759,314.97394,-0.8,6,-76.87792,0.0
27.012146,16.838959,312.37103,-0.8,6,-76.885994,0.0
27.207794,16.946136,317.34912,-0.8,6,-76.89407,0.0
27.334412,17.131866,324.2856,-0.8,6,-76.90216,0.0
27.370514,17.388702,332.34085,-0.8,6,-76.91023,0.0
27.402008,17.636536,340.13577,-0.8,6,-76.9183,0.0
27.44162,17.796906,346.30664,-0.8,6,-76.92635,0.0
27.482544,17.842651,348.01587,-0.8,6,-76.93443,0.0
27.53891,17.882538,342.37595,-0.8,6,-76.94254,0.0
27.604706,17.932709,336.30893,-0.8,6,-76.95066,0.0
27.654846,17.984558,333.1695,-0.8,6,-76.95878,0.0
27.698425,18.055939,332.62466,-0.8,6,-76.966896,0.0
27.720734,18.139282,343.6871,-0.8,6,-76.975006,0.0
27.736511,18.20279,350.27402,-0.8,6,-76.98313,0.0
27.765106,18.257996,347.8954,-0.8,6,-76.99127,0.0
27.802765,18.286255,345.7217,-0.8,0,-76.99134,0.0
27.71585,18.306244,344.24646,-0.8,0,-77.239975,0.0
27.502838,18.342468,343.79025,-0.8,0,-78.93814,0.0
27.276764,18.390167,349.13803,-0.8,1,-80.53625,0.0
27.115295,18.28006,352.7392,-0.8,0,-82.054695,0.0
26.944122,18.010254,352.7392,-0.8,0,-83.47216,0.0
26.7229,17.723907,352.7392,-0.8,0,-84.77708,0.0
26.496948,17.519379,352.7392,-0.8,0,-85.9701,0.0
26.27707,17.302551,352.66928,-0.8,0,-87.056206,0.0
26.069122,17.022339,349.34778,-0.8,0,-88.040825,0.0
25.871521,16.736145,345.58878,-0.8,5,-88.95899,0.0
25.811462,16.457611,343.37143,-0.8,0,-89.86248,0.0
25.777374,16.194214,341.01843,-0.8,0,-90.719444,0.0
25.641388,15.943939,337.38748,-0.8,0,-91.49922,0.0
25.475739,15.867859,334.32697,-0.8,0,-92.193245,0.0
25.2984,15.8246765,334.3242,-0.8,0,-92.79721,0.0
25.118896,15.652435,334.47028,-0.8,0,-93.31524,0.0
24.956726,15.442596,332.6745,-0.8,0,-93.7559,0.0
24.805756,15.217987,329.42847,-0.8,0,-94.118965,0.0
24.644287,14.990601,319.68137,-0.8,0,-94.39979,0.0
24.480988,14.785187,311.40598,-0.8,0,-94.6034,0.0
24.33664,14.593964,313.2329,-0.8,0,-94.738014,0.0
24.201569,14.389435,313.56586,-0.8,0,-94.80409,0.0
24.062378,14.182587,304.34348,-0.8,0,-94.81102,0.0
23.897034,13.999725,298.1816,-0.8,0,-94.81102,0.0
23.716034,13.828644,301.34528,-0.8,0,-94.81102,0.0
23.559387,13.652344,302.4986,-0.8,9,-94.82012,0.0
23.566223,13.442902,299.53085,-0.8,9,-94.82932,0.0
23.726532,13.213654,295.37448,-0.8,9,-94.83859,0.0
23.927704,13.015228,290.06757,-0.8,9,-94.84792,0.0
24.162231,13.023895,283.67377,-0.8,9,-94.85733,0.0
24.450592,13.226929,273.0738,-0.8,9,-94.86682,0.0
24.833496,13.4817505,263.2602,-0.8,9,-94.8764,0.0
25.33139,13.778839,258.60056,-0.8,9,-94.88608,0.0
25.876343,14.1440735,260.41568,-0.8,9,-94.89586,0.0
26.404755,14.629089,266.4917,-0.8,0,-94.89594,0.0
26.726501,15.259766,274.57394,-0.8,0,-94.89594,0.0
26.762695,15.950043,283.74716,-0.8,0,-94.89594,0.0
26.566833,16.619354,292.6691,-0.8,0,-94.89594,0.0
26.197784,17.026886,300.58725,-0.8,0,-94.89594,0.0
25.870483,17.072754,308.6127,-0.8,0,-94.89594,0.0
25.584045,16.824646,320.9856,-0.8,0,-94.89594,0.0
25.338257,16.357208,330.80124,-0.8,0,-94.89594,0.0
25.118591,15.942596,330.4503,-0.8,0,-94.89594,0.0
24.91336,15.579803,330.5652,-0.8,6,-94.90367,0.0
24.862427,15.268463,335.23593,-0.8,6,-94.91141,0.0
24.91629,14.990204,339.61798,-0.8,6,-94.91917,0.0
25.00586,14.730255,341.77368,-0.8,6,-94.926956,0.0
25.105103,14.665741,340.86404,-0.8,6,-94.93475,0.0
25.195892,14.733978,326.66843,-0.8,6,-95.03365,0.0
25.302734,14.847412,316.16675,-0.8,6,-95.726204,0.0
25.423798,14.973114,316.5703,-0.8,7,-96.47314,0.0
25.533691,15.088135,316.0712,-0.8,6,-97.276566,0.0
25.645172,15.22345,311.84628,-0.8,6,-98.13175,0.0
25.74289,15.376801,309.66843,-0.8,6,-99.035164,0.0
25.839539,15.516022,311.34647,-0.8,6,-99.98739,0.0
25.937256,15.657227,314.68665,-0.8,6,-100.98781,0.0
26.032196,15.780975,318.68588,-0.8,6,-102.03549,0.0
26.12674,15.903412,324.15964,-0.8,6,-103.13087,0.0
26.222748,16.027191,332.40317,-0.8,6,-104.27453,0.0
26.319946,16.14743,339.97446,-0.8,4,-105.46158,0.0
26.39096,16.267212,345.49323,-0.8,6,-106.677895,0.0
26.448486,16.388824,351.3699,-0.8,6,-107.930725,0.0
26.532532,16.511932,358.21713,-0.8,6,-109.227844,0.0
26.624023,16.601898,364.98334,-0.8,6,-110.57106,0.0
26.715942,16.674744,371.1916,-0.8,6,-111.95958,0.0
26.804749,16.78122,375.94748,-0.8,6,-113.39105,0.0
26.887085,16.897095,378.5552,-0.8,6,-114.861626,0.0
26.961304,17.01352,380.1786,-0.8,6,-116.367744,0.0
27.029846,17.126007,381.5583,-0.8,6,-117.90737,0.0
27.09549,17.230316,382.26648,-0.8,6,-119.47842,0.0
27.154663,17.32431,381.67944,-0.8,6,-121.076065,0.0
27.181335,17.411133,379.58533,-0.8,6,-121.652885,0.0
27.180786,17.494293,376.40506,-0.8,6,-121.661,0.0
27.197632,17.569244,372.60104,-0.8,6,-121.669106,0.0
27.21103,17.603027,368.26883,-0.8,6,-121.67717,0.0
27.229279,17.602325,363.35443,-0.8,6,-121.68521,0.0
27.220398,17.623657,357.01117,-0.8,6,-121.69323,0.0
27.210968,17.640625,349.32077,-0.8,6,-121.70126,0.0
27.224487,17.663757,339.01364,-0.8,6,-121.709305,0.0
27.26178,17.652496,328.77222,-0.8,0,-121.709366,0.0
27.20514,17.640564,320.03165,-0.8,0,-121.709366,0.0
27.013977,17.657684,319.34076,-0.8,0,-121.709366,0.0
26.802979,17.704926,323.87787,-0.8,0,-121.709366,0.0
26.627625,17.633179,328.4143,-0.8,0,-121.709366,0.0
26.509613,17.391022,332.95142,-0.8,0,-121.709366,0.0
26.54486,17.12378,337.58893,-0.8,0,-121.709366,0.0
26.699493,16.901642,346.36685,-0.8,0,-121.709366,0.0
26.707642,16.752167,353.23346,-0.8,0,-121.709366,0.0
26.601288,16.796814,355.93817,-0.8,0,-121.709366,0.0
26.408691,16.992706,357.43347,-0.8,0,-121.709366,0.0
26.178162,17.003021,358.56738,-0.8,0,-121.709366,0.0
25.971191,16.868286,359.70132,-0.8,10,-121.71973,0.0
25.975372,16.624329,360.83594,-0.8,0,-121.71981,0.0
25.99881,16.332336,361.95395,-0.8,6,-121.727615,0.0
25.976898,16.07016,362.2108,-0.8,6,-121.735504,0.0
26.045715,16.07547,361.72345,-0.8,2,-121.74096,0.0
26.084686,16.105164,360.2233,-0.8,6,-121.89835,0.0
26.12555,16.077393,356.62283,-0.8,6,-122.998,0.0
26.234253,16.164581,350.90192,-0.8,6,-124.14835,0.0
26.334747,16.213928,345.23364,-0.8,6,-125.34656,0.0
26.423859,16.265686,340.4916,-0.8,6,-126.58552,0.0
26.497894,16.403381,336.38922,-0.8,6,-127.857414,0.0
26.554718,16.53067,335.76205,-0.8,6,-129.1537,0.0
26.598022,16.643555,334.00232,-0.8,6,-130.4715,0.0
26.64206,16.737335,327.80997,-0.8,0,-131.78535,0.0
26.574707,16.809296,319.77203,-0.8,6,-133.0526,0.0
26.492004,16.864166,308.28458,-0.8,6,-134.30894,0.0
26.508942,16.919952,299.96216,-0.8,6,-135.57973,0.0
26.542694,16.834625,298.14563,-0.8,0,-136.84032,0.0
26.460785,16.729858,298.37823,-0.8,6,-138.04575,0.0
26.356293,16.751312,300.64954,-0.8,6,-139.2267,0.0
26.344116,16.794067,300.05835,-0.8,6,-140.4106,0.0
26.36383,16.690338,294.7625,-0.8,6,-141.60828,0.0
26.39685,16.557953,288.3272,-0.8,6,-142.82367,0.0
26.434113,16.542542,281.0584,-0.8,0,-144.03264,0.0
26.364685,16.567505,274.9886,-0.8,0,-145.16544,0.0
26.155151,16.609344,273.071,-0.8,0,-146.18228,0.0
25.910309,16.656525,273.42685,-0.8,0,-147.07253,0.0
25.64566,16.568604,274.58362,-0.8,0,-147.82501,0.0
25.345978,16.303192,275.70578,-0.8,0,-148.05516,0.0
25.069641,15.9930725,275.17065,-0.8,0,-148.05516,0.0
24.851074,15.657837,272.6598,-0.8,0,-148.05516,0.0
24.613464,15.278229,255.87025,-0.8,9,-148.06424,0.0
24.557098,14.928223,240.75598,-0.8,9,-148.0734,0.0
24.690643,14.651367,245.26402,-0.8,9,-148.08269,0.0
24.881195,14.350372,247.26814,-0.8,9,-148.0921,0.0
25.086273,14.278992,223.0201,-0.8,9,-148.1016,0.0
25.370087,14.448151,213.48064,-0.8,9,-148.11115,0.0
25.790588,14.689514,228.59148,-0.8,0,-148.11122,0.0
25.964386,14.94928,243.23706,-0.8,0,-148.11122,0.0
25.793274,15.308777,256.25653,-0.8,0,-148.11122,0.0
25.640625,15.8414,261.99475,-0.8,0,-148.11122,0.0
